range_start	range_stop	omega	kappa	window_size
158	168	0.05322	1.39436	10
159	169	0.06104	2.93832	10
160	170	0.07565	2.18611	10
161	171	0.06218	2.15851	10
162	172	0.05066	1.11146	10
163	173	0.02876	0.76518	10
164	174	0.03911	0.96042	10
165	175	0.05167	0.91706	10
166	176	0.06075	0.93140	10
167	177	0.09606	0.95630	10
168	178	0.07230	0.74302	10
169	179	0.08876	0.84302	10
170	180	0.05715	1.07612	10
171	181	0.07504	0.95187	10
172	182	0.00010	1.12482	10
173	183	0.00010	0.07916	10
174	184	0.00010	0.10366	10
175	185	0.00010	1.54326	10
176	186	0.00010	1.24895	10
177	187	0.03258	0.39807	10
178	188	0.04395	0.57872	10
179	189	0.05276	0.48367	10
180	190	0.06110	0.84219	10
181	191	0.15388	1.82598	10
182	192	0.26999	3.56907	10
183	193	0.22983	2.16271	10
184	194	0.38717	3.57245	10
185	195	0.26038	4.13027	10
186	196	0.27835	3.90247	10
187	197	0.23124	4.17410	10
188	198	0.29339	4.31361	10
189	199	0.30600	5.71207	10
190	200	0.35013	3.42002	10
191	201	0.22820	2.77628	10
192	202	0.28447	2.91035	10
193	203	0.32646	2.52857	10
194	204	0.33474	2.24145	10
195	205	0.27796	1.29219	10
196	206	0.24354	0.97551	10
197	207	0.26507	1.45190	10
198	208	0.19326	1.47568	10
199	209	0.16057	1.55101	10
200	210	0.11535	0.99044	10
201	211	0.10512	1.02811	10
202	212	0.08600	0.78520	10
203	213	0.08376	1.65720	10
204	214	0.14463	0.85726	10
205	215	0.14662	0.93758	10
206	216	0.18008	0.92659	10
207	217	0.13904	0.96518	10
208	218	0.21567	0.76301	10
209	219	0.16482	0.63787	10
210	220	0.22709	0.93830	10
211	221	0.23214	1.18006	10
212	222	0.25748	1.52417	10
213	223	0.23088	1.18645	10
214	224	0.18260	1.42852	10
215	225	0.16874	2.26913	10
216	226	0.21823	4.20301	10
217	227	0.30052	3.24059	10
218	228	0.34243	3.24782	10
219	229	0.47666	2.54517	10
220	230	0.52228	2.69439	10
221	231	0.44825	1.96730	10
222	232	0.41908	2.09860	10
223	233	0.43240	1.71248	10
224	234	0.33566	1.84309	10
225	235	0.31878	1.34620	10
226	236	0.20060	0.69215	10
227	237	0.22990	0.78611	10
228	238	0.27069	0.75320	10
229	239	0.27071	0.70238	10
230	240	0.18953	0.75900	10
231	241	0.35328	0.94920	10
232	242	0.26713	0.73420	10
233	243	0.22705	0.58306	10
234	244	0.31780	0.63986	10
235	245	0.43018	0.59168	10
236	246	0.68018	0.82881	10
237	247	0.54535	0.66265	10
238	248	0.33447	1.11057	10
239	249	0.35059	1.44164	10
240	250	0.41847	1.55240	10
241	251	0.31940	1.21776	10
242	252	0.26165	1.35896	10
243	253	0.18994	2.49017	10
244	254	0.27444	2.73527	10
245	255	0.26045	3.19464	10
246	256	0.23750	1.90687	10
247	257	0.35496	1.75809	10
248	258	0.42854	1.46849	10
249	259	0.42696	1.18189	10
250	260	0.34378	0.89977	10
251	261	0.29015	1.07437	10
252	262	0.32689	0.81673	10
253	263	0.27074	0.59060	10
254	264	0.37485	1.16795	10
255	265	0.27607	1.25753	10
256	266	0.21883	1.85266	10
257	267	0.14017	1.95682	10
258	268	0.10936	1.76581	10
259	269	0.09540	2.56976	10
260	270	0.08422	2.97395	10
261	271	0.07283	3.28286	10
262	272	0.07213	3.63800	10
263	273	0.07795	3.68809	10
264	274	0.03832	6.22788	10
265	275	0.02830	6.15302	10
266	276	0.03376	4.93197	10
267	277	0.03481	6.22771	10
268	278	0.05634	7.23344	10
269	279	0.03565	7.91965	10
270	280	0.09009	6.06758	10
271	281	0.14514	7.17075	10
272	282	0.15839	4.47768	10
273	283	0.18447	3.68271	10
274	284	0.16854	4.40960	10
275	285	0.19509	4.19476	10
276	286	0.30540	4.65182	10
277	287	0.28138	5.03148	10
278	288	0.19344	3.45394	10
279	289	0.27572	3.20928	10
280	290	0.15801	2.77639	10
281	291	0.07467	1.35437	10
282	292	0.09576	1.53061	10
283	293	0.07445	1.48070	10
284	294	0.14569	1.57596	10
285	295	0.18959	1.87236	10
286	296	0.43800	3.57306	10
287	297	0.47214	3.11346	10
288	298	0.47150	3.33511	10
289	299	0.63333	2.53068	10
290	300	0.64739	2.68082	10
291	301	0.91942	2.95558	10
292	302	1.02873	2.16304	10
293	303	0.99658	2.21666	10
294	304	0.80622	1.87851	10
295	305	0.49836	1.54007	10
296	306	0.30423	1.13799	10
297	307	0.42806	1.42023	10
298	308	0.52622	2.14923	10
299	309	0.30187	2.86121	10
300	310	0.30168	2.91056	10
301	311	0.36897	4.51768	10
302	312	0.26786	8.77015	10
303	313	0.31962	9.42917	10
304	314	0.18154	9.73638	10
305	315	0.26072	9.93242	10
306	316	0.16304	9.31722	10
307	317	0.07176	5.33035	10
308	318	0.05192	5.98324	10
309	319	0.04523	4.90328	10
310	320	0.02314	4.78227	10
311	321	0.00858	6.91371	10
312	322	0.00735	4.73533	10
313	323	0.02949	4.07790	10
314	324	0.02301	5.41678	10
315	325	0.00816	4.05296	10
316	326	0.04333	2.63058	10
317	327	0.06956	1.87746	10
318	328	0.10440	2.55683	10
319	329	0.11004	1.74019	10
320	330	0.12267	1.72451	10
321	331	0.09241	1.75936	10
322	332	0.16142	2.78443	10
323	333	0.09879	2.68705	10
324	334	0.15861	2.04189	10
325	335	0.17911	2.25586	10
326	336	0.20706	2.22649	10
327	337	0.19712	2.37549	10
328	338	0.20724	2.34981	10
329	339	0.31679	2.60097	10
330	340	0.32658	1.98232	10
331	341	0.40860	1.77672	10
332	342	0.37945	2.25414	10
333	343	0.23393	2.01432	10
334	344	0.30734	2.29447	10
335	345	0.32926	1.99081	10
336	346	0.21253	1.51493	10
337	347	0.34812	1.45065	10
338	348	0.42195	1.72626	10
339	349	0.37526	1.63865	10
340	350	0.46965	1.28655	10
341	351	0.43988	1.88785	10
342	352	0.40771	1.49480	10
343	353	0.36126	2.63944	10
344	354	0.69861	1.97934	10
345	355	0.57085	2.54174	10
346	356	0.55081	3.72276	10
347	357	0.54397	1.54835	10
348	358	0.29418	1.08804	10
349	359	0.26340	0.96190	10
350	360	0.26700	1.80600	10
351	361	0.54773	1.94048	10
352	362	0.97433	3.47133	10
353	363	0.43010	3.47890	10
354	364	0.29067	2.03563	10
355	365	0.32086	1.17725	10
356	366	0.41784	1.00391	10
357	367	0.35249	2.02862	10
358	368	0.30642	1.80412	10
359	369	0.29918	1.34483	10
360	370	0.25532	1.21662	10
361	371	0.18816	0.57598	10
362	372	0.24296	0.55712	10
363	373	0.22734	0.17918	10
364	374	0.76455	1.74365	10
365	375	0.48854	2.95714	10
366	376	0.50129	1.77807	10
367	377	1.05365	2.39004	10
368	378	1.03692	2.27937	10
369	379	1.34762	2.22583	10
370	380	1.62822	2.19262	10
371	381	2.24204	2.72517	10
372	382	1.54030	3.70031	10
373	383	1.38600	2.77094	10
374	384	1.36098	2.07310	10
375	385	3.13929	2.82668	10
376	386	4.16378	2.73406	10
377	387	1.02506	2.69933	10
378	388	1.45748	2.37790	10
379	389	4.42470	1.48336	10
380	390	4.42470	1.48336	10
381	391	1.50247	0.33137	10
382	392	1.50247	0.33137	10
383	393	999.00000	1.47333	10
384	394	999.00000	0.61616	10
385	395	999.00000	0.00010	10
386	396	999.00000	0.00010	10
387	397	nan	nan	10
388	398	0.22479	0.42554	10
389	399	nan	nan	10
390	400	nan	nan	10
391	401	nan	nan	10
392	402	nan	nan	10
393	403	nan	nan	10
394	404	0.35276	0.52888	10
395	405	0.28792	0.45354	10
396	406	0.12866	0.45142	10
397	407	0.16354	0.26161	10
398	408	0.21119	0.15121	10
399	409	0.20086	0.28397	10
400	410	0.07653	0.30623	10
401	411	0.07954	0.22303	10
402	412	0.05736	0.07737	10
403	413	0.06698	0.07115	10
404	414	0.20930	0.12868	10
405	415	0.90862	1.56246	10
406	416	0.71591	1.36234	10
407	417	1.36075	1.48142	10
408	418	1.00671	2.22082	10
409	419	1.41752	3.47693	10
410	420	1.43981	2.74340	10
411	421	0.79006	3.97469	10
412	422	0.67725	2.88697	10
413	423	0.94996	3.76768	10
414	424	1.26313	11.92547	10
415	425	0.79217	8.12856	10
416	426	0.79217	8.12856	10
417	427	1.11131	9.94803	10
418	428	1.87146	12.51073	10
419	429	2.27594	7.67258	10
420	430	3.10864	8.46172	10
421	431	2.74023	6.60268	10
422	432	4.27006	10.38541	10
423	433	1.03299	10.78272	10
424	434	1.10620	3.63259	10
425	435	0.44911	2.41714	10
426	436	0.44911	2.41714	10
427	437	0.47363	1.66219	10
428	438	nan	nan	10
429	439	nan	nan	10
430	440	nan	nan	10
431	441	nan	nan	10
432	442	nan	nan	10
433	443	0.11384	2.07645	10
434	444	0.11123	2.19035	10
435	445	0.18959	2.65756	10
436	446	0.20606	3.04593	10
437	447	0.58454	7.55200	10
438	448	0.53994	4.23781	10
439	449	0.70060	5.18537	10
440	450	0.72377	4.07577	10
441	451	1.27921	7.08344	10
442	452	1.19100	8.38751	10
443	453	1.17421	6.35675	10
444	454	1.15326	4.06325	10
445	455	1.42407	4.80181	10
446	456	1.10289	5.15217	10
447	457	0.70049	3.08844	10
448	458	0.38161	1.80465	10
449	459	0.26090	1.66436	10
450	460	0.43239	0.90849	10
451	461	0.24329	0.77101	10
452	462	0.16581	0.85909	10
453	463	0.12023	0.28142	10
454	464	0.30926	0.54362	10
455	465	0.48249	1.31933	10
456	466	0.24449	0.94416	10
457	467	0.14032	1.19281	10
458	468	0.27971	3.27043	10
459	469	0.32324	1.55871	10
460	470	0.44293	1.82631	10
461	471	0.41180	1.71808	10
462	472	0.67699	2.02073	10
463	473	0.67298	1.89722	10
464	474	0.67305	2.21686	10
465	475	0.51503	2.49106	10
466	476	0.77429	2.60105	10
467	477	1.02159	2.58994	10
468	478	1.15947	1.65919	10
469	479	0.85140	1.66638	10
470	480	0.66653	1.75046	10
471	481	0.57795	1.95034	10
472	482	0.63727	2.45359	10
473	483	0.55934	2.25864	10
474	484	0.92038	2.27018	10
475	485	0.98620	1.47861	10
476	486	0.65775	1.36361	10
477	487	0.16477	1.69884	10
478	488	0.01584	4.46501	10
479	489	0.13782	1.92166	10
480	490	0.75995	1.02196	10
481	491	0.64370	1.30850	10
482	492	0.57395	1.04774	10
483	493	1.53395	1.83042	10
484	494	1.14542	1.42286	10
485	495	1.22661	1.82804	10
486	496	1.19886	1.81785	10
487	497	0.92160	1.68001	10
488	498	0.73150	1.49952	10
489	499	0.56198	1.70452	10
490	500	0.31575	2.70348	10
491	501	0.50563	1.48344	10
492	502	0.43992	2.67709	10
493	503	0.26108	3.82426	10
494	504	0.26363	1.85875	10
495	505	0.47839	2.32217	10
496	506	0.01362	1.81915	10
497	507	0.21663	0.27413	10
498	508	0.46398	2.16363	10
499	509	1.02407	2.04043	10
500	510	1.04755	4.33880	10
501	511	0.28998	4.74252	10
502	512	0.37782	6.17898	10
503	513	0.98658	3.97107	10
504	514	0.74683	4.01060	10
505	515	0.31708	4.51191	10
506	516	0.38828	10.39960	10
507	517	0.64449	9.23065	10
508	518	1.99871	14.43965	10
509	519	2.77493	31.63183	10
510	520	1.22297	11.74403	10
511	521	0.96224	5.50882	10
512	522	1.10642	6.14254	10
513	523	1.05876	7.93948	10
514	524	0.66858	4.88824	10
515	525	0.61005	6.08975	10
516	526	0.50085	3.58366	10
517	527	0.42115	2.07274	10
518	528	0.25731	2.68250	10
519	529	0.21839	3.14666	10
520	530	0.19567	3.58343	10
521	531	0.22266	4.52986	10
522	532	0.34388	4.85142	10
523	533	0.27188	3.69134	10
524	534	0.08877	2.71646	10
525	535	0.10923	1.94860	10
526	536	0.15763	1.91870	10
527	537	0.13341	1.42400	10
528	538	0.23053	2.10828	10
529	539	0.40094	1.52633	10
530	540	0.72450	1.92773	10
531	541	0.58722	1.32928	10
532	542	0.33569	1.54128	10
533	543	0.67670	2.47853	10
534	544	1.97458	4.18400	10
535	545	1.25438	5.06352	10
536	546	0.60307	25.07135	10
537	547	0.20769	37.08929	10
538	548	0.01759	2.52531	10
539	549	0.02413	3.07137	10
