range_start	range_stop	omega	kappa	window_size
152	162	1.64005	0.37534	10
153	163	25.49515	0.63049	10
154	164	999.00000	0.59336	10
155	165	999.00000	999.00000	10
156	166	999.00000	2.06241	10
157	167	0.02320	22.44222	10
158	168	0.00195	2.51980	10
159	169	0.00745	1.18334	10
160	170	0.00637	1.15657	10
161	171	0.00972	1.80645	10
162	172	0.01095	1.91982	10
163	173	0.01174	2.14573	10
164	174	0.01297	2.32776	10
165	175	0.01973	4.07425	10
166	176	0.20548	15.26120	10
167	177	0.19997	3.27082	10
168	178	0.03788	6.67288	10
169	179	0.00010	17.17106	10
170	180	0.00010	10.62734	10
171	181	0.00010	2.82850	10
172	182	0.00010	2.22814	10
173	183	0.00010	10.56281	10
174	184	0.00010	11.11652	10
175	185	0.00010	5.37022	10
176	186	0.00010	0.94881	10
177	187	0.00010	7.68623	10
178	188	0.00010	7.86583	10
179	189	0.00010	24.20823	10
180	190	0.00010	36.74666	10
181	191	0.00010	8.66456	10
182	192	0.00010	9.14485	10
183	193	0.00010	8.86082	10
184	194	0.00326	5.66910	10
185	195	0.01041	10.15113	10
186	196	0.00645	12.49267	10
187	197	0.01960	6.73175	10
188	198	0.02025	6.96667	10
189	199	0.02639	13.66299	10
190	200	0.02220	6.13744	10
191	201	0.02475	4.68915	10
192	202	0.02117	1.80166	10
193	203	0.01971	1.31851	10
194	204	0.00010	3.79671	10
195	205	0.00010	0.68373	10
196	206	0.00010	25.91429	10
197	207	0.00010	2.26951	10
198	208	0.00010	1.92253	10
199	209	0.00010	0.67961	10
200	210	0.00010	0.95255	10
201	211	0.00615	3.04535	10
202	212	0.00067	302.47146	10
203	213	0.01413	12.58514	10
204	214	0.01613	15.91949	10
205	215	0.00051	66.70414	10
206	216	0.00038	37.61478	10
207	217	0.01503	3.53168	10
208	218	0.01872	5.93386	10
209	219	0.01281	1.86198	10
210	220	0.01222	2.07792	10
211	221	0.00010	1.23273	10
212	222	0.00010	0.32407	10
213	223	0.00010	0.67345	10
214	224	0.00010	0.40695	10
215	225	0.00010	0.49391	10
216	226	0.00010	0.21654	10
217	227	0.00010	0.00802	10
218	228	0.00317	0.11971	10
219	229	0.00136	0.03638	10
220	230	0.00766	0.43144	10
221	231	0.00883	0.28495	10
222	232	0.00928	0.83231	10
223	233	0.01177	1.40091	10
224	234	0.01128	3.20539	10
225	235	0.01128	3.20539	10
226	236	0.01180	2.54680	10
227	237	0.01114	3.18474	10
228	238	0.00010	43.93360	10
229	239	0.00010	20.23536	10
230	240	0.00010	0.03214	10
231	241	0.00010	0.00144	10
232	242	0.00010	0.00116	10
233	243	0.00010	0.00104	10
234	244	0.00010	0.00974	10
235	245	0.00010	0.00974	10
236	246	0.00010	88.32306	10
237	247	0.00010	143.38374	10
238	248	0.00010	14.73271	10
239	249	0.00010	24.72360	10
240	250	0.00010	17.19689	10
241	251	0.00010	14.16308	10
242	252	0.00010	13.66248	10
243	253	0.00010	12.74571	10
244	254	0.00010	8.61426	10
245	255	0.00010	14.29054	10
246	256	0.01981	11.07496	10
247	257	0.05543	4.51919	10
248	258	0.03961	3.28830	10
249	259	0.04076	2.98187	10
250	260	0.04733	3.20451	10
251	261	0.04325	2.50155	10
252	262	0.05452	1.49273	10
253	263	0.04638	1.78618	10
254	264	0.06775	1.53198	10
255	265	0.06500	1.33181	10
256	266	0.01164	0.46307	10
257	267	0.00010	0.29513	10
258	268	0.00010	0.94503	10
259	269	0.00010	1.05989	10
260	270	0.01800	1.93973	10
261	271	0.01848	1.75372	10
262	272	0.03548	1.55396	10
263	273	0.03127	1.53825	10
264	274	0.02538	1.48385	10
265	275	0.03675	0.86347	10
266	276	0.03006	0.72886	10
267	277	0.02155	1.60311	10
268	278	0.01999	1.60350	10
269	279	0.03605	2.06812	10
270	280	0.00078	2.28587	10
271	281	0.00217	1.58934	10
272	282	0.00072	2.71900	10
273	283	0.00070	4.84242	10
274	284	0.00043	90.77478	10
275	285	0.00087	34.71208	10
276	286	0.00058	49.74370	10
277	287	0.00010	4.28139	10
278	288	0.00010	2.08045	10
279	289	0.00010	1.26785	10
280	290	0.00010	0.57626	10
281	291	0.00010	0.31746	10
282	292	0.00010	2.81592	10
283	293	0.00010	1.74479	10
284	294	0.00010	2.00334	10
285	295	0.00010	2.01764	10
286	296	0.00010	2.99447	10
287	297	0.00010	3.85953	10
288	298	0.00010	12.23247	10
289	299	0.00010	19.90301	10
290	300	0.00010	9.20192	10
291	301	0.00010	33.90151	10
292	302	0.00010	4.28566	10
293	303	0.00010	16.89601	10
294	304	0.00010	7.00532	10
295	305	0.00010	11.16376	10
296	306	0.00010	0.73067	10
297	307	0.00010	9.45740	10
298	308	0.00010	1.00659	10
299	309	0.00010	1.01972	10
300	310	0.00010	2.27291	10
301	311	0.00010	1.02423	10
302	312	0.00010	1.17283	10
303	313	0.00010	1.02989	10
304	314	0.00010	1.65165	10
305	315	0.00010	2.35212	10
306	316	0.03403	0.97688	10
307	317	0.02155	1.24849	10
308	318	0.02435	1.31298	10
309	319	0.02435	1.31298	10
310	320	0.01445	1.38583	10
311	321	0.00554	0.51243	10
312	322	0.00345	0.25174	10
313	323	0.00482	0.30774	10
314	324	0.00347	0.21792	10
315	325	0.01135	1.86187	10
316	326	0.00010	4.87672	10
317	327	0.00010	9.32456	10
318	328	0.00010	2.77138	10
319	329	0.00010	1.75923	10
320	330	0.00010	0.92779	10
321	331	0.00010	1.54375	10
322	332	0.00010	0.75226	10
323	333	0.00010	0.20375	10
324	334	0.00010	0.75154	10
325	335	0.00010	0.19096	10
326	336	0.00010	0.07789	10
327	337	0.00010	0.08015	10
328	338	0.00010	0.11056	10
329	339	0.00010	0.08327	10
330	340	0.00010	0.31834	10
331	341	0.00010	0.20340	10
332	342	0.00010	0.60707	10
333	343	0.00010	4.15828	10
334	344	0.00010	4.32471	10
335	345	0.00010	2.88941	10
336	346	0.00010	2.18771	10
337	347	0.00010	1.28349	10
338	348	0.00010	3.05330	10
339	349	0.00343	3.37376	10
340	350	0.00318	0.90736	10
341	351	0.00560	1.16053	10
342	352	0.00824	1.19407	10
343	353	0.01425	1.04102	10
344	354	0.01213	0.71849	10
345	355	0.01474	1.08808	10
346	356	0.02486	1.05840	10
347	357	0.01980	1.32050	10
348	358	0.01451	0.83325	10
349	359	0.01855	0.85283	10
350	360	0.02423	1.78498	10
351	361	0.03539	2.71046	10
352	362	0.01761	1.34010	10
353	363	0.02552	1.80009	10
354	364	0.02878	1.85938	10
355	365	0.01948	1.14066	10
356	366	0.01115	0.87095	10
357	367	0.01272	1.96896	10
358	368	0.01058	2.34899	10
359	369	0.00010	97.28401	10
360	370	0.00010	66.44187	10
361	371	0.00010	66.35027	10
362	372	0.00010	105.36544	10
363	373	0.00010	67.04467	10
364	374	0.00010	8.62863	10
365	375	0.00010	2.34500	10
366	376	0.00010	3.30043	10
367	377	0.00010	0.24043	10
368	378	0.00010	0.69047	10
369	379	0.00010	0.19803	10
370	380	0.00010	1.23787	10
371	381	0.00010	4.41041	10
372	382	0.00010	3.32024	10
373	383	0.00010	2.15433	10
374	384	0.00010	163.58122	10
375	385	0.00010	3.28498	10
376	386	0.00010	2.34763	10
377	387	0.00010	1.91816	10
378	388	0.00010	0.79916	10
379	389	0.00010	1.22353	10
380	390	0.00010	0.47057	10
381	391	0.00010	0.21501	10
382	392	0.00010	0.28126	10
383	393	0.00010	0.47618	10
384	394	0.00010	0.50793	10
385	395	0.00010	1.85406	10
386	396	0.00010	2.37182	10
387	397	0.00010	2.05106	10
388	398	0.00010	0.88858	10
389	399	0.00010	1.81882	10
390	400	0.00010	1.10002	10
391	401	0.00010	1.10002	10
392	402	0.00010	1.89195	10
393	403	0.00010	0.97928	10
394	404	0.00010	1.72101	10
395	405	0.00010	1.34973	10
396	406	0.00010	0.82519	10
397	407	0.00010	1.32496	10
398	408	0.00010	43.28297	10
399	409	0.00010	87.01735	10
400	410	0.00010	169.17157	10
401	411	0.00010	142.97279	10
402	412	0.00010	339.64288	10
403	413	0.00010	284.60726	10
404	414	0.00712	20.68780	10
405	415	0.01232	13.75288	10
406	416	0.04737	13.12664	10
407	417	0.14501	7.31301	10
408	418	0.19120	4.20697	10
409	419	0.06956	3.11459	10
410	420	0.10327	2.87788	10
411	421	0.04208	3.63888	10
412	422	0.06935	1.88936	10
413	423	0.12213	1.11460	10
414	424	0.02536	1.16480	10
415	425	0.05260	0.93620	10
416	426	0.04284	1.23936	10
417	427	0.03767	1.07201	10
418	428	0.04851	0.65495	10
419	429	0.01626	0.99305	10
420	430	0.02110	1.10210	10
421	431	0.19792	0.60987	10
422	432	0.32282	0.28178	10
423	433	0.37524	0.18898	10
424	434	0.11041	0.33062	10
425	435	0.24553	0.18680	10
426	436	0.44730	0.11632	10
427	437	0.23799	0.25834	10
428	438	0.21792	0.26421	10
429	439	0.31412	0.44538	10
430	440	0.42447	0.85612	10
431	441	1.21373	1.87410	10
432	442	1.09160	1.63472	10
433	443	0.59480	1.06427	10
434	444	0.07555	3.61022	10
435	445	0.05764	2.75842	10
436	446	0.09023	2.70377	10
437	447	0.19600	3.07325	10
438	448	0.19719	4.59979	10
439	449	0.09142	3.71644	10
440	450	0.18227	1.09483	10
441	451	0.10885	0.65343	10
442	452	0.03147	0.57337	10
443	453	0.05051	0.63665	10
444	454	0.07907	0.98468	10
445	455	0.13000	0.80387	10
446	456	0.12882	0.70368	10
447	457	0.14184	0.51975	10
448	458	0.00244	0.09672	10
449	459	0.00604	0.74713	10
450	460	0.00846	1.24164	10
451	461	0.11036	17.13321	10
452	462	0.11860	8.64465	10
453	463	0.18386	6.24098	10
454	464	0.13937	10.04252	10
455	465	0.26921	45.97655	10
456	466	0.02078	5.05440	10
457	467	0.01456	5.44858	10
458	468	0.01153	3.61341	10
459	469	0.01710	4.44776	10
460	470	0.07991	4.89910	10
461	471	0.09649	3.14714	10
462	472	0.05868	2.14651	10
463	473	0.03361	2.24227	10
464	474	0.02996	2.57831	10
465	475	0.03186	1.15909	10
466	476	0.02146	1.47486	10
467	477	0.02222	1.13756	10
468	478	0.01255	1.00947	10
469	479	0.00778	0.88778	10
470	480	0.00983	7.29093	10
471	481	0.01016	2.13403	10
472	482	0.00597	1.76213	10
473	483	0.00617	2.37276	10
474	484	0.00499	2.31111	10
475	485	0.00010	10.15146	10
476	486	0.00010	10.94526	10
477	487	0.00010	9.28671	10
478	488	0.00010	16.48733	10
479	489	0.00010	16.82292	10
480	490	0.00010	17.07054	10
481	491	0.00010	83.88637	10
482	492	0.00010	164.30405	10
483	493	0.00010	218.92830	10
484	494	0.00010	24.32530	10
485	495	0.00010	67.46223	10
486	496	0.00010	148.59575	10
487	497	0.00010	72.44332	10
488	498	0.00010	9.15567	10
489	499	0.00010	2.95161	10
490	500	0.00010	2.83449	10
491	501	0.00010	0.72867	10
492	502	0.00010	0.82993	10
493	503	0.00010	0.59362	10
494	504	0.00010	0.80111	10
495	505	0.00010	1.24064	10
496	506	0.00010	1.53693	10
497	507	0.00010	999.00000	10
498	508	0.00010	999.00000	10
499	509	0.00010	0.54097	10
500	510	0.00010	0.44085	10
501	511	0.00010	0.78668	10
502	512	0.00010	2.17031	10
503	513	0.00010	2.51273	10
504	514	0.00010	5.69188	10
505	515	0.00010	7.93013	10
506	516	0.00010	10.61965	10
507	517	0.00010	7.21067	10
508	518	0.00010	9.26433	10
509	519	0.00010	2.91303	10
510	520	0.00010	1.22674	10
511	521	0.00010	0.93726	10
512	522	0.00010	2.28465	10
513	523	0.00010	6.49467	10
514	524	0.00010	6.41345	10
515	525	0.00010	20.48589	10
516	526	0.00010	5.94923	10
517	527	0.00010	1.98641	10
518	528	0.00010	1.92960	10
519	529	0.00010	5.63207	10
520	530	0.00010	159.67456	10
521	531	0.00010	4.17859	10
522	532	0.00010	218.23661	10
523	533	0.00010	218.98314	10
524	534	0.00010	110.39091	10
525	535	0.00010	4.31161	10
526	536	0.00010	6.66160	10
527	537	0.00010	6.26794	10
528	538	0.00010	0.86137	10
529	539	0.00010	22.05677	10
530	540	0.00010	0.51471	10
531	541	0.00010	22.64374	10
532	542	0.00010	44.54311	10
533	543	0.00010	6.32366	10
534	544	0.00010	6.93197	10
535	545	0.00010	2.67935	10
536	546	0.00010	17.20778	10
537	547	0.00010	35.26984	10
538	548	0.00010	18.53448	10
539	549	0.00010	302.26644	10
540	550	0.00010	234.00523	10
541	551	0.00010	5.18425	10
542	552	0.00010	4.69593	10
543	553	0.00010	999.00000	10
544	554	0.00010	3.40989	10
545	555	0.00010	2.23046	10
546	556	0.00010	1.54213	10
547	557	0.00010	1.65963	10
548	558	0.00010	2.79034	10
549	559	0.00010	1.48223	10
550	560	0.00010	3.19585	10
551	561	0.00010	6.33274	10
552	562	0.00010	9.10236	10
553	563	0.00010	4.17394	10
554	564	0.00010	3.29314	10
555	565	0.00010	21.81931	10
556	566	0.00010	7.73754	10
557	567	0.00010	6.65478	10
558	568	0.00010	12.89681	10
559	569	0.03275	11.48034	10
560	570	0.04019	13.43673	10
561	571	0.00135	8.27901	10
562	572	0.01019	4.83683	10
563	573	0.02214	3.59312	10
564	574	0.02463	3.18757	10
565	575	0.01392	3.02058	10
566	576	0.01350	3.00130	10
567	577	0.01633	3.38817	10
