range_start	range_stop	omega	kappa	window_size
344	354	0.00010	1.22122	10
345	355	0.00010	2.35460	10
346	356	0.00010	2.33568	10
347	357	0.01036	1.50093	10
348	358	0.01571	1.22732	10
349	359	0.01912	1.74857	10
350	360	0.01657	2.54547	10
351	361	0.02080	3.71623	10
352	362	0.02097	4.19782	10
353	363	0.01714	3.97165	10
354	364	0.01475	4.05547	10
355	365	0.01454	5.16902	10
356	366	0.01470	4.86926	10
357	367	0.00292	8.14964	10
358	368	0.00271	6.99160	10
359	369	0.00468	3.03636	10
360	370	0.00092	0.50716	10
361	371	0.00029	2.90952	10
362	372	0.00029	4.33721	10
363	373	0.00032	2.54892	10
364	374	0.00035	3.25013	10
365	375	0.00020	5.51348	10
366	376	0.00024	6.14557	10
367	377	0.00022	8.15350	10
368	378	0.00026	9.96082	10
369	379	0.00010	217.11670	10
370	380	0.00010	29.74849	10
371	381	0.00010	5.38633	10
372	382	0.00010	13.92885	10
373	383	0.00010	146.03372	10
374	384	0.00010	124.49478	10
375	385	0.00010	15.19379	10
376	386	0.00010	9.90295	10
377	387	0.00010	22.04439	10
378	388	0.00010	122.45383	10
379	389	0.00010	19.05486	10
380	390	0.00010	64.49494	10
381	391	0.00010	60.41102	10
382	392	0.00010	7.83437	10
383	393	0.00010	10.37353	10
384	394	0.00010	3.60496	10
385	395	0.00010	1.54018	10
386	396	0.00010	2.20945	10
387	397	0.00010	1.30290	10
388	398	0.00010	0.98817	10
389	399	0.00010	0.40195	10
390	400	0.00010	0.25616	10
391	401	0.00010	0.13494	10
392	402	0.00010	0.14195	10
393	403	0.00010	0.34898	10
394	404	0.00010	0.14602	10
395	405	0.00010	1.30173	10
396	406	0.00010	1.16349	10
397	407	0.00010	2.06949	10
398	408	0.00010	7.54016	10
399	409	0.00010	1.73432	10
400	410	0.00010	1.62765	10
401	411	0.00010	2.15713	10
402	412	0.00010	4.12717	10
403	413	0.00010	160.46294	10
404	414	0.00010	95.23202	10
405	415	0.00010	2.45336	10
406	416	0.00010	3.49287	10
407	417	0.00010	2.68579	10
408	418	0.00010	3.06029	10
409	419	0.00010	6.80133	10
410	420	0.00010	4.82504	10
411	421	0.00697	2.98075	10
412	422	0.02277	4.42216	10
413	423	0.02949	3.85662	10
414	424	0.05066	2.94202	10
415	425	0.05792	3.26607	10
416	426	0.06110	2.78969	10
417	427	0.14052	3.07959	10
418	428	0.22440	2.69475	10
419	429	0.23430	2.14778	10
420	430	0.31157	1.80648	10
421	431	0.27202	2.15040	10
422	432	0.24456	2.61007	10
423	433	0.08900	2.91692	10
424	434	0.08282	2.72299	10
425	435	0.22289	3.22207	10
426	436	0.07897	3.53623	10
427	437	0.04974	2.44257	10
428	438	0.02966	2.72396	10
429	439	0.02340	0.68678	10
430	440	0.02729	0.75215	10
431	441	0.02830	0.79486	10
432	442	0.01015	0.66646	10
433	443	0.01004	1.31897	10
434	444	0.01077	1.71172	10
435	445	0.00921	1.16007	10
436	446	0.01057	1.92679	10
437	447	0.00328	4.22275	10
438	448	0.00498	2.74905	10
439	449	0.00628	2.79634	10
440	450	0.02394	3.21298	10
441	451	0.02944	4.02818	10
442	452	0.01878	2.80173	10
443	453	0.01612	3.59767	10
444	454	0.02408	4.77551	10
445	455	0.00478	5.83248	10
446	456	0.00430	6.19805	10
447	457	0.00371	7.30458	10
448	458	0.00518	4.09306	10
449	459	0.01994	3.27749	10
450	460	0.00010	5.96849	10
451	461	0.00010	5.67585	10
452	462	0.00010	3.57477	10
453	463	0.00010	3.18227	10
454	464	0.00010	3.92733	10
455	465	0.00010	4.65967	10
456	466	0.00010	1.40482	10
457	467	0.00010	0.60755	10
458	468	0.00010	0.71907	10
459	469	0.00010	4.92450	10
460	470	0.01387	1.30332	10
461	471	0.01311	1.12774	10
462	472	0.01246	1.57455	10
463	473	0.01185	0.55972	10
464	474	0.01898	0.99496	10
465	475	0.02018	0.90658	10
466	476	0.01238	1.16283	10
467	477	0.01076	0.89209	10
468	478	0.00499	0.86824	10
469	479	0.00336	0.67934	10
470	480	0.00010	1.44407	10
471	481	0.00110	0.86053	10
472	482	0.00296	0.53430	10
473	483	0.00590	1.02554	10
474	484	0.00556	1.60124	10
475	485	0.00490	1.69347	10
476	486	0.00376	0.99539	10
477	487	0.00529	0.37710	10
478	488	0.00524	0.31304	10
479	489	0.00420	0.76545	10
480	490	0.00044	0.00601	10
481	491	0.00056	1.09959	10
482	492	0.00010	2.31290	10
483	493	0.00010	5.06312	10
484	494	0.00010	1.52748	10
485	495	0.00838	0.96084	10
486	496	0.01126	1.03144	10
487	497	0.00067	0.01121	10
488	498	0.00126	0.48309	10
489	499	0.00214	2.43182	10
490	500	0.00214	4.04599	10
491	501	0.00188	2.93297	10
492	502	0.00114	2.09225	10
493	503	0.00121	2.77477	10
494	504	0.00196	4.19486	10
495	505	0.00583	6.14240	10
496	506	0.00071	6.16944	10
497	507	0.00010	66.60570	10
498	508	0.00010	54.11360	10
499	509	0.00010	1.97780	10
500	510	0.00010	68.43161	10
501	511	0.00010	4.44354	10
502	512	0.00010	2.73908	10
503	513	0.00010	2.00834	10
504	514	0.00010	4.21307	10
505	515	0.00010	8.51874	10
506	516	0.00010	9.20350	10
507	517	0.00010	0.42028	10
508	518	0.00010	0.13359	10
509	519	0.00010	3.36426	10
510	520	0.00010	30.57018	10
511	521	0.00010	30.97915	10
512	522	0.00010	55.36283	10
513	523	0.00010	15.27786	10
514	524	0.00010	48.80490	10
515	525	0.00010	9.97242	10
516	526	0.00010	10.27396	10
517	527	0.00010	13.53583	10
518	528	0.00010	8.89316	10
519	529	0.00010	9.56519	10
520	530	0.00010	9.76170	10
521	531	0.00010	13.74942	10
522	532	0.00010	4.99118	10
523	533	0.00010	4.73963	10
524	534	0.00010	7.37531	10
525	535	0.00010	13.02097	10
526	536	0.00010	33.21454	10
527	537	0.00010	8.38100	10
528	538	0.00010	3.31219	10
529	539	0.00010	4.54545	10
530	540	0.00010	3.40227	10
531	541	0.00010	2.68192	10
532	542	0.00010	1.72375	10
533	543	0.00010	2.53653	10
534	544	0.00010	2.17173	10
535	545	0.00010	3.40352	10
536	546	0.00010	3.28108	10
537	547	0.00010	6.03951	10
538	548	0.00010	6.08969	10
539	549	0.00010	1.98844	10
540	550	0.00010	1.70397	10
541	551	0.01410	1.23529	10
542	552	0.01562	1.90700	10
543	553	0.00693	1.31150	10
544	554	0.00829	1.27926	10
545	555	0.00608	0.95452	10
546	556	0.00741	0.73328	10
547	557	0.00071	0.06453	10
548	558	0.00080	0.06914	10
549	559	0.00227	0.18398	10
550	560	0.00073	0.06940	10
551	561	0.00010	0.03849	10
552	562	0.00010	0.01789	10
553	563	0.00010	0.02179	10
554	564	0.00010	0.01262	10
555	565	0.00010	0.02025	10
556	566	0.00010	0.60654	10
557	567	0.00010	0.68140	10
558	568	0.00010	1.04976	10
559	569	0.00010	1.58873	10
560	570	0.00010	1.35652	10
561	571	0.00010	0.72178	10
562	572	0.00010	1.12983	10
563	573	0.00010	1.78299	10
564	574	0.00060	1.20074	10
565	575	0.00053	1.21697	10
566	576	0.00134	2.27224	10
567	577	0.00101	1.33959	10
568	578	0.00055	0.30420	10
569	579	0.01962	1.88552	10
570	580	0.01297	2.70134	10
571	581	0.00081	97.80510	10
572	582	0.00097	133.72428	10
573	583	0.00124	89.13094	10
574	584	0.00107	56.84478	10
575	585	0.01732	7.12013	10
576	586	0.01441	4.75136	10
577	587	0.01845	3.66218	10
578	588	0.01803	2.41741	10
579	589	0.01730	1.10156	10
580	590	0.01112	0.48852	10
581	591	0.00906	2.45290	10
582	592	0.01739	3.38872	10
583	593	0.01765	3.81110	10
584	594	0.01746	5.16783	10
585	595	0.00010	8.98236	10
586	596	0.00010	5.27584	10
587	597	0.00010	8.88591	10
588	598	0.00010	20.96154	10
589	599	0.00010	999.00000	10
590	600	0.00010	999.00000	10
591	601	0.00010	12.45016	10
592	602	0.00010	10.17252	10
593	603	0.00010	8.94696	10
594	604	0.00010	6.11097	10
595	605	0.00010	6.80037	10
596	606	0.00010	3.52561	10
597	607	0.00010	2.41526	10
598	608	0.00010	0.20804	10
599	609	0.00010	1.79389	10
600	610	0.00010	0.14478	10
601	611	0.00010	3.73621	10
602	612	0.00010	1.56659	10
603	613	0.00010	2.57124	10
604	614	0.00010	1.87114	10
605	615	0.00010	1.91768	10
606	616	0.00010	1.62814	10
607	617	0.00010	1.45677	10
608	618	0.00010	4.25744	10
609	619	0.00010	3.22343	10
610	620	0.00010	2.43954	10
611	621	0.00010	1.43555	10
612	622	0.00010	2.03597	10
613	623	0.00010	1.09250	10
614	624	0.01976	0.99351	10
615	625	0.01888	2.13408	10
616	626	0.01993	3.42822	10
617	627	0.02857	6.24196	10
618	628	0.02444	4.39567	10
619	629	0.01735	4.77492	10
620	630	0.02165	3.65112	10
621	631	0.01451	4.12268	10
622	632	0.01672	2.06930	10
623	633	0.03066	3.88837	10
624	634	0.00010	6.78859	10
625	635	0.00010	5.44794	10
626	636	0.00989	10.37888	10
627	637	0.03555	3.51498	10
628	638	0.05920	3.27454	10
629	639	0.05407	3.30789	10
630	640	0.02934	2.38041	10
631	641	0.04279	2.43756	10
632	642	0.04218	2.54814	10
633	643	0.05130	2.84182	10
634	644	0.04737	3.17426	10
635	645	0.07108	2.96613	10
636	646	0.04550	4.81938	10
637	647	0.02135	13.92881	10
638	648	0.13136	8.48840	10
639	649	0.02713	17.32279	10
640	650	0.01687	30.32568	10
641	651	0.08296	6.83937	10
642	652	0.07721	8.52083	10
643	653	0.05513	5.00405	10
644	654	0.05597	5.56029	10
645	655	0.04346	8.19327	10
646	656	0.02409	7.79070	10
647	657	0.02239	4.16620	10
648	658	0.02026	4.38705	10
649	659	0.02527	3.79174	10
650	660	0.04818	3.38203	10
651	661	0.00010	2.51282	10
652	662	0.00010	2.21900	10
653	663	0.00010	2.89345	10
654	664	0.00010	1.83622	10
655	665	0.00010	1.57966	10
656	666	0.00010	0.30851	10
657	667	0.00010	1.09250	10
658	668	0.00010	0.13939	10
659	669	0.01543	1.15577	10
660	670	0.01236	1.17217	10
661	671	0.01347	3.88002	10
662	672	0.01562	2.84040	10
663	673	0.01875	2.48250	10
664	674	0.02846	3.75032	10
665	675	0.02501	2.16673	10
666	676	0.01970	1.23135	10
667	677	0.01624	4.34346	10
668	678	0.00690	3.18899	10
669	679	0.00095	0.18604	10
670	680	0.00170	1.73545	10
671	681	0.00013	0.02923	10
672	682	0.00011	0.01832	10
673	683	0.00010	0.35779	10
674	684	0.00010	3.78795	10
675	685	0.00010	2.94024	10
676	686	0.00010	2.70609	10
677	687	0.00010	80.80045	10
678	688	0.00010	1.10711	10
679	689	0.00010	10.51964	10
680	690	0.00010	12.93880	10
