range_start	range_stop	omega	kappa	window_size
77	87	0.08720	2.76215	10
78	88	0.07926	2.52137	10
79	89	0.06442	2.40713	10
80	90	0.16185	4.53668	10
81	91	0.16158	3.15173	10
82	92	0.16196	3.50149	10
83	93	0.06134	1.88006	10
84	94	0.05135	8.38547	10
85	95	0.03500	30.94959	10
86	96	0.01938	60.89458	10
87	97	0.05917	16.39546	10
88	98	0.05045	14.56022	10
89	99	0.04149	13.73497	10
90	100	0.03163	8.99196	10
91	101	0.00010	999.00000	10
92	102	0.00010	7.20020	10
93	103	0.00010	8.64824	10
94	104	0.00010	1.95975	10
95	105	0.00010	2.60148	10
96	106	0.00010	1.16973	10
97	107	0.00010	0.99122	10
98	108	0.00010	0.93536	10
99	109	0.00010	1.73714	10
100	110	0.00010	1.18438	10
101	111	0.00010	0.99334	10
102	112	0.00010	0.94062	10
103	113	0.00010	0.82883	10
104	114	0.00010	0.97589	10
105	115	0.00010	0.92413	10
106	116	0.00010	0.37409	10
107	117	0.00010	0.55613	10
108	118	0.00010	0.64475	10
109	119	0.00010	0.44778	10
110	120	0.00010	0.39778	10
111	121	0.00010	0.28477	10
112	122	0.00010	0.15350	10
113	123	0.00010	0.12794	10
114	124	0.02197	0.49296	10
115	125	0.00927	1.23779	10
116	126	0.00851	2.82329	10
117	127	0.00616	1.56600	10
118	128	0.00312	9.50802	10
119	129	0.00426	4.83734	10
120	130	0.00756	2.77405	10
121	131	0.00598	4.30147	10
122	132	0.00778	3.63989	10
123	133	0.00961	4.65998	10
124	134	0.00010	2.84206	10
125	135	0.00010	2.29445	10
126	136	0.00010	1.70842	10
127	137	0.00010	1.36208	10
128	138	0.00010	1.18156	10
129	139	0.00010	0.62628	10
130	140	0.00010	999.00000	10
131	141	0.00010	999.00000	10
132	142	0.03421	6.86825	10
133	143	0.03154	6.39807	10
134	144	0.01535	6.55330	10
135	145	0.03153	6.59720	10
136	146	0.05885	5.22190	10
137	147	0.06666	4.28373	10
138	148	0.03980	3.34015	10
139	149	0.04344	3.21889	10
140	150	0.05574	4.64314	10
141	151	0.04974	2.98690	10
142	152	0.00010	999.00000	10
143	153	0.00010	999.00000	10
144	154	0.00010	999.00000	10
145	155	0.00010	9.00340	10
146	156	0.00010	148.44190	10
147	157	0.00010	8.15567	10
148	158	0.00010	57.26525	10
149	159	0.00010	2.39802	10
150	160	0.00010	0.27785	10
151	161	0.00010	1.03080	10
152	162	0.00010	0.82514	10
153	163	0.00010	0.26164	10
154	164	0.00010	0.00010	10
155	165	0.00010	0.00010	10
156	166	0.00010	0.00010	10
157	167	0.00010	0.00010	10
158	168	0.02405	0.49781	10
159	169	0.02994	0.48313	10
160	170	0.03836	2.41144	10
161	171	0.05333	4.13109	10
162	172	0.00976	6.11619	10
163	173	0.00622	6.12037	10
164	174	0.00694	3.34655	10
165	175	0.00518	2.38650	10
166	176	0.00378	1.43580	10
167	177	0.00450	2.31439	10
168	178	0.00010	4.18864	10
169	179	0.00010	2.82201	10
170	180	0.00010	5.93110	10
171	181	0.00010	1.35581	10
172	182	0.00010	0.79383	10
173	183	0.00010	7.86442	10
174	184	0.00010	27.35472	10
175	185	0.00010	35.98311	10
176	186	0.00010	7.16969	10
177	187	0.00010	0.62191	10
178	188	0.00010	4.76218	10
179	189	0.00739	4.32048	10
180	190	0.00765	5.04122	10
181	191	0.00579	4.60112	10
182	192	0.00031	5.11011	10
183	193	0.00610	2.93917	10
184	194	0.00619	0.90820	10
185	195	0.00402	1.79133	10
186	196	0.00709	2.70395	10
187	197	0.01058	3.13737	10
188	198	0.00940	3.41104	10
189	199	0.00010	3.75679	10
190	200	0.00010	4.15378	10
191	201	0.00010	0.96649	10
192	202	0.00010	1.98250	10
193	203	0.00010	3.64550	10
194	204	0.00010	3.78591	10
195	205	0.00010	8.04725	10
196	206	0.00010	9.76844	10
197	207	0.00010	5.46254	10
198	208	0.00010	3.51887	10
199	209	0.00010	6.59948	10
200	210	0.00010	4.23210	10
201	211	0.00010	4.62072	10
202	212	0.00010	8.70772	10
203	213	0.00010	7.08978	10
204	214	0.00010	4.60047	10
205	215	0.00010	2.12579	10
206	216	0.00010	2.99436	10
207	217	0.00010	4.88286	10
208	218	0.00010	2.60100	10
209	219	0.00010	2.45341	10
210	220	0.00010	2.49888	10
211	221	0.00010	2.52066	10
212	222	0.00010	2.86952	10
213	223	0.00010	2.04580	10
214	224	0.00010	1.73194	10
215	225	0.00566	1.10631	10
216	226	0.00768	1.14742	10
217	227	0.02105	1.45333	10
218	228	0.01694	1.82238	10
219	229	0.02370	2.99480	10
220	230	0.03091	3.24489	10
221	231	0.02105	2.74560	10
222	232	0.00724	0.66137	10
223	233	0.00422	0.54721	10
224	234	0.01944	0.43354	10
225	235	0.01074	0.44254	10
226	236	0.01618	2.41014	10
227	237	0.00010	3.93707	10
228	238	0.00010	9.67337	10
229	239	0.00010	8.04744	10
230	240	0.00010	11.79618	10
231	241	0.00010	6.53026	10
232	242	0.01616	6.11286	10
233	243	0.00104	5.61381	10
234	244	0.00877	3.65600	10
235	245	0.00494	10.10074	10
236	246	0.00167	22.32681	10
237	247	0.00214	12.83013	10
238	248	0.00126	7.62482	10
239	249	0.01446	7.88680	10
240	250	0.01575	6.63698	10
241	251	0.01210	5.17458	10
242	252	0.00010	14.45708	10
243	253	0.00010	31.11062	10
244	254	0.00010	63.05144	10
245	255	0.00010	120.02527	10
246	256	0.00010	6.09830	10
247	257	0.00054	151.40668	10
248	258	0.02001	3.45952	10
249	259	0.00076	6.99093	10
250	260	0.00090	7.39334	10
251	261	0.00082	10.27847	10
252	262	0.00875	13.14855	10
253	263	0.00430	38.07835	10
254	264	0.00502	41.49145	10
255	265	0.00498	38.69047	10
256	266	0.00720	31.22519	10
257	267	0.00010	10.40809	10
258	268	0.00010	43.36280	10
259	269	0.00010	30.97029	10
260	270	0.00010	18.47677	10
261	271	0.00010	6.48104	10
262	272	0.00010	2.96243	10
263	273	0.00010	2.55818	10
264	274	0.00010	2.29014	10
265	275	0.00010	2.06042	10
266	276	0.00010	3.44819	10
267	277	0.00010	3.05905	10
268	278	0.00010	2.15763	10
269	279	0.00010	3.26518	10
270	280	0.00010	0.79998	10
271	281	0.00010	0.93894	10
272	282	0.00010	1.15977	10
273	283	0.00010	0.76425	10
274	284	0.00010	1.14329	10
275	285	0.02695	1.18140	10
276	286	0.02993	1.37099	10
277	287	0.02061	1.61868	10
278	288	0.01388	1.54085	10
279	289	0.01952	0.78489	10
280	290	0.02461	0.84664	10
281	291	0.02788	0.70933	10
282	292	0.01160	1.31385	10
283	293	0.04536	1.67063	10
284	294	0.03323	0.98813	10
285	295	0.02314	0.62683	10
286	296	0.00120	1.84106	10
287	297	0.08338	1.59515	10
288	298	0.07407	0.81604	10
289	299	0.03065	0.66929	10
290	300	0.03965	0.88167	10
291	301	0.01950	0.74370	10
292	302	0.01952	1.28665	10
293	303	0.03035	1.92857	10
294	304	0.03457	3.17661	10
295	305	0.03162	6.24114	10
296	306	0.02528	4.92925	10
297	307	0.01846	5.32286	10
298	308	0.01837	3.37041	10
299	309	0.02944	4.40840	10
300	310	0.01633	4.29395	10
301	311	0.00875	1.69095	10
302	312	0.00419	1.32422	10
303	313	0.02637	1.57058	10
304	314	0.03419	1.78822	10
305	315	0.01276	1.24331	10
306	316	0.01123	1.17092	10
307	317	0.01287	0.96361	10
308	318	0.01925	0.77872	10
