range_start	range_stop	omega	kappa	window_size
135	145	0.00010	33.90151	10
136	146	0.00010	17.51872	10
137	147	0.00010	16.89601	10
138	148	0.00010	7.00532	10
139	149	0.00010	106.21047	10
140	150	0.00010	0.94782	10
141	151	0.00010	9.45741	10
142	152	0.00010	1.00659	10
143	153	0.00010	1.01972	10
144	154	0.00010	2.27291	10
145	155	0.00010	1.02423	10
146	156	0.00010	1.17283	10
147	157	0.00010	1.02989	10
148	158	0.00010	1.65165	10
149	159	0.00010	2.35212	10
150	160	0.03403	0.97688	10
151	161	0.02155	1.24848	10
152	162	0.02435	1.31298	10
153	163	0.02435	1.31298	10
154	164	0.01461	1.43059	10
155	165	0.00554	0.51247	10
156	166	0.00345	0.25175	10
157	167	0.00482	0.30772	10
158	168	0.00347	0.21799	10
159	169	0.01135	1.86186	10
160	170	0.00010	4.81152	10
161	171	0.00010	13.04162	10
162	172	0.00010	2.77138	10
163	173	0.00010	1.75923	10
164	174	0.00010	0.92779	10
165	175	0.00010	1.54375	10
166	176	0.00010	0.75226	10
167	177	0.00010	0.20375	10
168	178	0.00010	0.75154	10
169	179	0.00010	0.19096	10
170	180	0.00010	0.07789	10
171	181	0.00010	0.08015	10
172	182	0.00010	0.11056	10
173	183	0.00010	0.08161	10
174	184	0.00010	0.31834	10
175	185	0.00010	0.20421	10
176	186	0.00010	0.60707	10
177	187	0.00010	7.86620	10
178	188	0.00010	4.32471	10
179	189	0.00010	2.88941	10
180	190	0.00010	2.18771	10
181	191	0.00010	1.28349	10
182	192	0.00010	3.05330	10
183	193	0.00340	3.38225	10
184	194	0.00318	0.90733	10
185	195	0.00560	1.16065	10
186	196	0.00824	1.19407	10
187	197	0.01425	1.04102	10
188	198	0.01213	0.71849	10
189	199	0.01474	1.08807	10
190	200	0.02486	1.05839	10
191	201	0.01982	1.32322	10
192	202	0.01358	0.85887	10
193	203	0.01520	0.72795	10
194	204	0.02038	1.70905	10
195	205	0.02982	2.74348	10
196	206	0.01365	1.25470	10
197	207	0.01807	1.80078	10
198	208	0.02093	1.79242	10
199	209	0.01396	1.09273	10
200	210	0.00557	0.83344	10
201	211	0.00344	3.10493	10
202	212	0.00010	5.22051	10
203	213	0.00010	97.28401	10
204	214	0.00010	66.44187	10
205	215	0.00010	66.35026	10
206	216	0.00010	105.36542	10
207	217	0.00010	67.04467	10
208	218	0.00010	8.62863	10
209	219	0.00010	2.34500	10
210	220	0.00010	0.29850	10
211	221	0.00010	2.13608	10
212	222	0.00010	0.69047	10
213	223	0.00010	0.19803	10
214	224	0.00010	1.23787	10
215	225	0.00010	4.41041	10
216	226	0.00010	3.32034	10
217	227	0.00010	2.15433	10
218	228	0.00010	4.98629	10
219	229	0.00010	111.94672	10
220	230	0.00010	2.34763	10
221	231	0.00010	1.91816	10
222	232	0.00010	0.79916	10
223	233	0.00010	1.22353	10
224	234	0.00010	0.46997	10
225	235	0.00010	0.21501	10
226	236	0.00010	0.28126	10
227	237	0.00010	0.47618	10
228	238	0.00010	0.50793	10
229	239	0.00010	1.85406	10
230	240	0.00010	2.37182	10
231	241	0.00010	2.05106	10
232	242	0.00010	0.88858	10
233	243	0.00010	1.81882	10
234	244	0.00010	1.10002	10
235	245	0.00010	1.10002	10
236	246	0.00010	1.89195	10
237	247	0.00010	0.97928	10
238	248	0.00010	1.72101	10
239	249	0.00010	1.34973	10
240	250	0.00010	0.82519	10
241	251	0.00010	1.32496	10
242	252	0.00010	43.28297	10
243	253	0.00010	87.01724	10
244	254	0.00010	169.17162	10
245	255	0.00010	143.24251	10
246	256	0.00010	339.64282	10
247	257	0.00010	284.60726	10
248	258	0.00921	16.52570	10
249	259	0.01232	13.75293	10
250	260	0.04737	13.12664	10
251	261	0.14501	7.31301	10
252	262	0.19120	4.20697	10
253	263	0.06956	3.11459	10
254	264	0.10327	2.87788	10
255	265	0.04207	3.63888	10
256	266	0.06935	1.88936	10
257	267	0.12213	1.11460	10
258	268	0.02536	1.16480	10
259	269	0.05260	0.93620	10
260	270	0.04284	1.23936	10
261	271	0.03767	1.07201	10
262	272	0.04851	0.65496	10
263	273	0.02878	0.57177	10
264	274	0.15633	0.47493	10
265	275	0.24245	0.38815	10
266	276	0.32937	0.29903	10
267	277	0.26258	0.50964	10
268	278	0.13695	0.39805	10
269	279	nan	nan	10
270	280	0.20691	0.19145	10
271	281	0.17530	1.48565	10
272	282	0.16910	0.31019	10
273	283	0.19080	0.41491	10
274	284	0.21790	1.58212	10
275	285	0.63074	1.44435	10
276	286	0.89252	1.41927	10
277	287	0.71633	0.87285	10
278	288	0.07536	3.54938	10
279	289	0.05805	2.87214	10
280	290	0.08703	2.79303	10
281	291	0.16604	2.92501	10
282	292	0.18628	4.64623	10
283	293	0.08567	3.76139	10
284	294	0.18240	1.07434	10
285	295	0.10885	0.65343	10
286	296	0.03147	0.57337	10
287	297	0.05051	0.63665	10
288	298	0.09507	0.52484	10
289	299	0.10724	0.42935	10
290	300	0.11146	0.35489	10
291	301	0.10419	0.22495	10
292	302	0.00223	0.05404	10
293	303	0.00458	0.20309	10
294	304	0.00625	0.62170	10
295	305	0.11169	13.82100	10
296	306	0.15023	7.37676	10
297	307	0.18529	5.10917	10
298	308	0.18569	19.79767	10
299	309	0.25739	34.91422	10
300	310	0.02108	4.39000	10
301	311	0.01438	4.72643	10
302	312	0.00928	3.03287	10
303	313	0.01586	4.08991	10
304	314	0.12240	4.33667	10
305	315	0.11468	3.11388	10
306	316	0.07121	2.00469	10
307	317	0.03361	2.24227	10
308	318	0.02996	2.57831	10
309	319	0.03186	1.15909	10
310	320	0.02146	1.47486	10
311	321	0.02222	1.13757	10
312	322	0.01255	1.00947	10
313	323	0.00778	0.88778	10
314	324	0.00983	7.29098	10
315	325	0.01016	2.13402	10
316	326	0.00597	1.76220	10
317	327	0.00617	2.37276	10
318	328	0.00498	2.31113	10
319	329	0.00010	10.15174	10
320	330	0.00010	10.94526	10
321	331	0.00010	9.28671	10
322	332	0.00010	16.48733	10
323	333	0.00010	16.82292	10
324	334	0.00010	17.07054	10
325	335	0.00010	84.06541	10
326	336	0.00010	164.30408	10
327	337	0.00010	218.92830	10
328	338	0.00010	24.32530	10
329	339	0.00010	67.46223	10
330	340	0.00010	70.81597	10
331	341	0.00010	72.44331	10
332	342	0.00010	2.10285	10
333	343	0.00010	2.95161	10
334	344	0.00010	0.08804	10
335	345	0.00010	2.02073	10
336	346	0.00010	0.82993	10
337	347	0.00010	0.59362	10
338	348	0.00010	0.80111	10
339	349	0.00010	0.83397	10
340	350	0.00010	1.13476	10
341	351	0.00010	999.00000	10
342	352	0.00010	999.00000	10
343	353	0.00010	0.54097	10
344	354	0.00010	0.62300	10
345	355	0.00010	0.78668	10
346	356	0.00010	2.17031	10
347	357	0.00010	2.51273	10
348	358	0.00010	5.69188	10
349	359	0.00010	7.93013	10
350	360	0.00010	5.38633	10
351	361	0.00010	7.21067	10
352	362	0.00010	4.84217	10
353	363	0.00010	2.91303	10
354	364	0.00010	1.22674	10
355	365	0.00010	0.93726	10
356	366	0.00010	2.28465	10
357	367	0.00010	6.49467	10
358	368	0.00010	6.41345	10
359	369	0.00010	20.48589	10
360	370	0.00010	5.94923	10
361	371	0.00010	1.98641	10
362	372	0.00010	1.92960	10
363	373	0.00010	5.63121	10
364	374	0.00010	159.55542	10
365	375	0.00010	4.17859	10
366	376	0.00010	218.23659	10
367	377	0.00010	218.98319	10
368	378	0.00010	110.39092	10
369	379	0.00010	4.31161	10
370	380	0.00010	6.66160	10
371	381	0.00010	6.26794	10
372	382	0.00010	0.86137	10
373	383	0.00010	0.62267	10
374	384	0.00010	34.50826	10
375	385	0.00010	0.36664	10
376	386	0.00010	44.54311	10
377	387	0.00010	6.32366	10
378	388	0.00010	6.93196	10
379	389	0.00010	2.67935	10
380	390	0.00010	17.20778	10
381	391	0.00010	36.50548	10
382	392	0.00010	18.53448	10
383	393	0.00010	302.26641	10
384	394	0.00010	10.35227	10
385	395	0.00010	5.18425	10
386	396	0.00010	4.69593	10
387	397	0.00010	999.00000	10
388	398	0.00010	3.40989	10
389	399	0.00010	2.23046	10
390	400	0.00010	1.54213	10
391	401	0.00010	1.65963	10
392	402	0.00010	2.79034	10
393	403	0.00010	1.48223	10
394	404	0.00010	3.19585	10
395	405	0.00010	6.33275	10
396	406	0.00010	99.33625	10
397	407	0.00010	4.17394	10
398	408	0.00010	3.29314	10
399	409	0.00010	21.81932	10
400	410	0.00010	7.73754	10
401	411	0.00010	6.65478	10
402	412	0.00010	12.89681	10
403	413	0.03275	11.48034	10
404	414	0.04019	13.43675	10
405	415	0.00135	8.27693	10
406	416	0.01019	4.83680	10
407	417	0.02214	3.59311	10
408	418	0.02463	3.18757	10
409	419	0.01392	3.02058	10
410	420	0.01350	3.00131	10
411	421	0.01633	3.38817	10
