range_start	range_stop	omega	kappa	window_size
240	250	999.00000	0.39311	10
241	251	nan	nan	10
242	252	nan	nan	10
243	253	nan	nan	10
244	254	nan	nan	10
245	255	999.00000	0.00010	10
246	256	29.50242	42.23026	10
247	257	26.86378	42.16643	10
248	258	164.17356	107.67574	10
249	259	nan	nan	10
250	260	nan	nan	10
251	261	nan	nan	10
252	262	nan	nan	10
253	263	nan	nan	10
254	264	0.19293	0.11953	10
255	265	0.17682	0.12700	10
256	266	0.57811	0.74562	10
257	267	0.19086	0.48783	10
258	268	0.18695	0.72542	10
259	269	0.22623	0.78500	10
260	270	nan	nan	10
261	271	nan	nan	10
262	272	nan	nan	10
263	273	3.49474	29.84503	10
264	274	2.88712	30.22950	10
265	275	9.22777	57.68139	10
266	276	7.60094	68.27481	10
267	277	2.04737	14.68814	10
268	278	2.22993	17.34680	10
269	279	0.67355	4.39621	10
270	280	0.60851	1.53266	10
271	281	0.29067	1.42695	10
272	282	10.69911	51.80411	10
273	283	15.40195	41.26503	10
274	284	20.18874	46.46165	10
275	285	42.87324	101.68385	10
276	286	50.83992	110.86969	10
277	287	55.44781	120.53294	10
278	288	33.29316	69.86595	10
279	289	40.25737	51.06992	10
280	290	18.71686	18.87304	10
281	291	5.15264	12.26221	10
282	292	16.21820	53.17242	10
283	293	0.92255	8.09682	10
284	294	2.49879	32.00162	10
285	295	0.25815	3.78485	10
286	296	0.18349	2.64035	10
287	297	0.07395	1.62734	10
288	298	0.12156	1.49419	10
289	299	0.05022	2.19404	10
290	300	0.04339	1.78855	10
291	301	0.02516	1.21681	10
292	302	0.02872	1.34297	10
293	303	0.00884	0.86331	10
294	304	0.00094	0.28406	10
295	305	0.00672	0.25882	10
296	306	0.00719	0.36982	10
297	307	0.00275	0.12899	10
298	308	0.00298	0.27073	10
299	309	0.00316	0.19189	10
300	310	0.00277	0.18979	10
301	311	0.00010	0.33129	10
302	312	0.00396	0.52262	10
303	313	0.00380	0.41929	10
304	314	0.00645	0.44025	10
305	315	0.01128	0.49862	10
306	316	0.00429	0.29014	10
307	317	0.01844	0.50850	10
308	318	0.01991	0.44559	10
309	319	0.03217	1.18712	10
310	320	0.03440	1.71811	10
311	321	0.04724	2.53414	10
312	322	0.00672	2.58269	10
313	323	0.00349	1.25136	10
314	324	0.00286	1.70677	10
315	325	0.00214	1.67021	10
316	326	0.00248	2.99831	10
317	327	0.01264	0.70738	10
318	328	0.05849	0.53056	10
319	329	0.01842	0.65188	10
320	330	0.04772	0.29079	10
321	331	0.04530	0.35277	10
322	332	0.03900	1.10940	10
323	333	0.00010	1.38920	10
324	334	0.00010	2.34517	10
325	335	0.00010	0.63749	10
326	336	0.01093	0.76164	10
327	337	0.01088	1.47714	10
328	338	0.00995	2.18179	10
329	339	0.01059	1.10824	10
330	340	0.00597	2.72815	10
331	341	0.00997	2.26813	10
332	342	0.01887	1.10271	10
333	343	0.02046	1.12888	10
334	344	0.02688	1.10839	10
335	345	0.02255	0.77184	10
336	346	0.00927	0.54242	10
337	347	0.00863	0.76989	10
338	348	0.00429	0.42694	10
339	349	0.00230	0.19732	10
340	350	0.01687	2.55439	10
341	351	0.00717	1.38147	10
342	352	0.00611	1.32384	10
343	353	0.00605	1.94112	10
344	354	0.00010	75.62373	10
345	355	0.00879	4.22223	10
346	356	0.01063	3.05000	10
347	357	0.01403	3.14004	10
348	358	0.02106	3.53334	10
349	359	0.02535	3.01245	10
350	360	0.02940	2.23427	10
351	361	0.02727	2.66591	10
352	362	0.01934	3.78246	10
353	363	0.02098	4.74901	10
354	364	0.05527	1.80386	10
355	365	0.04756	3.08454	10
356	366	0.05997	2.61937	10
357	367	0.05160	3.16526	10
358	368	0.04091	1.35450	10
359	369	0.03552	1.28723	10
360	370	0.00486	2.84290	10
361	371	0.02206	1.75402	10
362	372	0.02790	1.01250	10
363	373	0.03407	1.51173	10
364	374	0.00588	1.17905	10
365	375	0.00779	2.42108	10
366	376	0.00023	0.12851	10
367	377	0.00234	0.19580	10
368	378	0.00498	3.51563	10
369	379	0.00573	4.59496	10
370	380	0.00232	3.28465	10
371	381	0.00367	2.57801	10
372	382	0.00010	2.45712	10
373	383	0.00010	0.61489	10
374	384	0.00010	2.78728	10
375	385	0.00010	10.04519	10
376	386	0.00010	6.49088	10
377	387	0.00515	6.96730	10
378	388	0.01008	4.62790	10
379	389	0.01268	4.15314	10
380	390	0.01062	3.94600	10
381	391	0.01205	4.67791	10
382	392	0.01359	3.83769	10
383	393	0.01271	4.04930	10
384	394	0.01281	3.08107	10
385	395	0.01184	3.43775	10
386	396	0.01535	2.59555	10
387	397	0.00069	4.09443	10
388	398	0.00051	1.56938	10
389	399	0.00346	2.87989	10
390	400	0.00299	3.73141	10
391	401	0.00186	3.42232	10
392	402	0.00706	6.98541	10
393	403	0.00491	8.15638	10
394	404	0.00336	12.88378	10
395	405	0.00423	8.53115	10
396	406	0.00016	97.89635	10
397	407	0.00017	92.20190	10
398	408	0.00016	118.92739	10
399	409	0.00010	7.52837	10
400	410	0.00229	3.23828	10
401	411	0.00455	6.60406	10
402	412	0.00970	6.71805	10
403	413	0.01300	4.17812	10
404	414	0.01426	4.39563	10
405	415	0.02824	4.37442	10
406	416	0.02460	5.02081	10
407	417	0.01838	6.82959	10
408	418	0.02239	5.36754	10
409	419	0.01579	7.87803	10
410	420	0.00105	38.36652	10
411	421	0.00067	64.66223	10
412	422	0.00157	20.91876	10
413	423	0.00200	15.77380	10
414	424	0.00271	5.81319	10
415	425	0.00010	15.40071	10
416	426	0.00010	14.88751	10
417	427	0.00010	13.71178	10
418	428	0.00010	5.61991	10
419	429	0.00010	1.75971	10
420	430	0.00010	1.78003	10
421	431	0.00010	0.60934	10
422	432	0.00010	0.89731	10
423	433	0.00010	1.88289	10
424	434	0.00010	1.32964	10
425	435	0.00374	1.23852	10
426	436	0.00010	0.02040	10
427	437	0.00023	0.40937	10
428	438	0.00021	0.72471	10
429	439	0.00562	1.17964	10
430	440	0.00044	1.32119	10
431	441	0.00027	0.08993	10
432	442	0.00021	0.04531	10
433	443	0.00352	0.53658	10
434	444	0.00367	0.39473	10
435	445	0.00010	0.20138	10
436	446	0.00010	0.53955	10
437	447	0.00010	1.39182	10
438	448	0.00010	1.18564	10
439	449	0.00010	2.97070	10
440	450	0.00010	76.16187	10
441	451	0.00010	16.98313	10
442	452	0.00718	0.57451	10
443	453	0.03167	1.74787	10
444	454	0.02431	3.30008	10
445	455	0.03348	1.51070	10
446	456	0.08627	1.18809	10
447	457	0.10175	0.76222	10
448	458	0.10850	0.85335	10
449	459	0.12625	0.86168	10
450	460	0.12467	0.93207	10
451	461	0.04743	1.48671	10
452	462	0.02802	2.07046	10
453	463	0.03374	0.93553	10
454	464	0.02787	1.50187	10
455	465	0.04473	1.82631	10
456	466	0.03169	1.15524	10
457	467	0.01250	1.41956	10
458	468	0.01553	1.16925	10
459	469	0.01669	1.06259	10
460	470	0.01441	0.53806	10
461	471	0.03691	1.10291	10
462	472	0.00863	0.11783	10
463	473	0.05580	0.30353	10
464	474	0.03187	0.03300	10
465	475	20.26663	76.05318	10
466	476	10.02694	44.31737	10
467	477	nan	nan	10
468	478	0.01253	0.00010	10
469	479	0.00327	0.00010	10
470	480	0.20500	5.86374	10
471	481	0.09440	1.92950	10
472	482	0.00194	3.85618	10
473	483	0.04304	1.89305	10
474	484	0.00608	2.28449	10
475	485	0.01097	0.29333	10
476	486	0.00525	1.51428	10
477	487	0.01616	0.27107	10
478	488	0.00664	0.04131	10
479	489	0.01241	0.05486	10
480	490	0.01066	0.03447	10
481	491	0.01278	0.06223	10
482	492	0.01448	0.08630	10
483	493	0.03062	0.11085	10
484	494	0.04790	0.15909	10
485	495	0.03473	0.34867	10
486	496	0.04419	0.27474	10
487	497	0.05382	0.19658	10
488	498	0.05847	0.21592	10
489	499	0.00906	0.07237	10
490	500	0.01721	0.36622	10
491	501	0.05860	0.69917	10
492	502	0.01148	0.30539	10
493	503	0.00393	0.31177	10
494	504	0.04791	1.44722	10
495	505	0.02800	1.40223	10
496	506	0.01732	1.44519	10
497	507	0.01833	1.90994	10
498	508	0.01876	1.96921	10
499	509	0.01741	2.28176	10
500	510	0.01511	1.36630	10
501	511	0.01672	1.16588	10
502	512	0.01911	1.30329	10
503	513	0.03844	2.34590	10
504	514	0.08138	2.66347	10
505	515	0.06126	1.17299	10
506	516	0.01885	0.82948	10
507	517	nan	nan	10
508	518	0.00691	0.28042	10
509	519	0.01031	0.68630	10
510	520	0.01061	0.80544	10
511	521	0.00895	1.02722	10
512	522	0.01020	1.14649	10
513	523	0.01323	1.27806	10
514	524	0.01096	0.80122	10
515	525	0.00847	0.97093	10
516	526	0.00943	1.00366	10
517	527	0.01258	0.93741	10
518	528	0.01540	1.16837	10
519	529	0.02146	1.74521	10
520	530	0.00532	1.62210	10
521	531	0.00300	0.00010	10
522	532	0.00782	6.13386	10
523	533	0.02123	15.09697	10
524	534	1.85478	3.72195	10
525	535	0.01829	1.79716	10
526	536	1.02597	67.94160	10
527	537	0.57218	54.32016	10
528	538	1.03684	34.19035	10
529	539	1.72492	33.71183	10
530	540	0.62029	17.71314	10
531	541	0.03173	1.10558	10
532	542	0.02901	0.67357	10
533	543	0.00952	0.03310	10
534	544	0.01033	0.03544	10
535	545	0.01025	0.01656	10
536	546	0.01089	0.05053	10
537	547	0.01586	0.09659	10
538	548	0.01943	0.64848	10
539	549	0.04036	5.01161	10
540	550	0.05048	3.29630	10
541	551	0.04566	2.60931	10
542	552	0.03498	2.98035	10
543	553	0.04591	4.08001	10
544	554	0.07493	3.16965	10
545	555	0.08266	4.74989	10
546	556	0.08733	5.68826	10
547	557	0.06699	4.20960	10
548	558	0.05390	3.98235	10
549	559	0.00829	2.53075	10
550	560	0.00762	3.72449	10
551	561	0.00431	2.37935	10
552	562	0.03495	2.47471	10
553	563	0.02742	2.00459	10
554	564	0.01601	3.58302	10
555	565	0.01292	3.56382	10
556	566	0.00619	2.38038	10
557	567	0.00010	3.36560	10
558	568	0.00010	4.78830	10
559	569	0.00010	16.05283	10
560	570	0.00010	104.75266	10
561	571	0.00010	26.68410	10
562	572	0.00548	10.16794	10
563	573	0.00084	6.15569	10
564	574	0.01005	3.07286	10
565	575	0.01429	1.34877	10
566	576	0.00782	0.43434	10
567	577	0.01570	1.02498	10
568	578	0.01399	1.59730	10
569	579	0.01781	1.71902	10
570	580	0.01544	3.07554	10
571	581	0.01273	1.97443	10
572	582	0.01600	2.61995	10
573	583	0.02037	1.92998	10
574	584	0.00275	4.28572	10
575	585	0.00010	2.80068	10
576	586	0.00010	1.04817	10
577	587	0.00010	1.32944	10
578	588	0.00010	1.22496	10
579	589	0.00587	3.20541	10
580	590	0.00649	2.64103	10
581	591	0.00658	5.69407	10
582	592	0.00055	3.14655	10
583	593	0.00305	5.61879	10
584	594	0.00310	6.18208	10
585	595	0.00209	4.53977	10
586	596	0.00741	9.75404	10
587	597	0.00868	12.07052	10
588	598	0.00576	10.02424	10
589	599	0.00030	0.71744	10
590	600	0.00384	4.43220	10
591	601	0.00527	5.33378	10
592	602	0.01664	3.28357	10
593	603	0.01691	4.12774	10
594	604	0.00592	6.29635	10
595	605	0.00913	4.81853	10
596	606	0.01820	2.77922	10
597	607	0.00572	0.96976	10
598	608	0.00010	0.00248	10
599	609	0.00180	1.02617	10
600	610	0.03907	2.24401	10
601	611	0.03367	2.55775	10
602	612	0.00209	8.21658	10
603	613	0.01374	6.48592	10
604	614	0.02605	4.91500	10
605	615	0.01420	9.27994	10
606	616	0.00346	7.50130	10
607	617	0.00351	7.41294	10
608	618	0.00342	7.45007	10
609	619	0.00310	9.69052	10
610	620	0.00392	14.01724	10
611	621	0.00402	12.37619	10
612	622	0.01412	1.70111	10
613	623	0.00952	1.79022	10
614	624	0.00812	2.09142	10
615	625	0.00216	1.25813	10
616	626	0.00373	1.52857	10
617	627	0.00422	2.12822	10
618	628	0.00036	1.23012	10
619	629	0.00905	5.37707	10
620	630	0.00010	11.57918	10
621	631	0.00010	8.19516	10
622	632	0.00018	2.56454	10
623	633	0.00282	3.23533	10
624	634	0.00403	3.31688	10
625	635	0.03541	5.17133	10
626	636	0.09317	9.35262	10
627	637	0.10880	8.12054	10
628	638	0.05232	8.67822	10
629	639	0.06177	6.43560	10
630	640	0.04920	4.75631	10
631	641	0.07499	6.40079	10
632	642	0.06983	9.80472	10
633	643	0.05772	4.07704	10
634	644	0.04425	4.66287	10
635	645	0.02520	7.76580	10
636	646	0.00665	3.20359	10
637	647	0.00284	10.25692	10
638	648	0.00347	10.82596	10
639	649	0.00376	8.21946	10
640	650	0.00010	10.43573	10
641	651	0.00010	5.34880	10
642	652	0.00023	0.54206	10
643	653	0.00257	0.41454	10
644	654	0.01043	0.90491	10
645	655	0.00751	1.32908	10
646	656	0.00981	1.75267	10
647	657	0.01180	1.71624	10
648	658	0.01665	2.30428	10
649	659	0.01386	1.61137	10
650	660	0.01270	2.05054	10
651	661	0.02201	1.71245	10
652	662	0.01398	2.39293	10
653	663	0.00902	4.38820	10
654	664	0.01356	8.49458	10
655	665	0.02056	7.86468	10
656	666	0.00942	6.14195	10
657	667	0.01049	16.42893	10
658	668	0.00591	12.33174	10
659	669	0.01570	9.48856	10
660	670	0.03673	5.68896	10
661	671	0.03080	6.75457	10
662	672	0.03814	9.10305	10
663	673	0.03186	7.11044	10
664	674	0.02236	3.81183	10
665	675	0.02632	5.95012	10
666	676	0.01872	6.38013	10
667	677	0.01198	3.36914	10
668	678	0.00474	1.96865	10
669	679	0.00082	3.29822	10
670	680	0.00630	9.21962	10
671	681	0.00010	16.09885	10
672	682	0.00010	14.49485	10
673	683	0.00010	7.36394	10
674	684	0.00010	86.32949	10
675	685	0.00010	10.05261	10
676	686	0.00010	88.15650	10
677	687	0.00277	9.71220	10
678	688	0.00044	12.29205	10
679	689	0.01350	0.46868	10
680	690	0.00071	0.34937	10
681	691	0.00452	0.17572	10
682	692	0.00816	0.35657	10
683	693	0.00654	0.26375	10
684	694	0.00081	0.39518	10
685	695	0.00192	0.06499	10
686	696	0.00133	0.65818	10
687	697	0.00092	0.91599	10
688	698	0.00078	1.66033	10
689	699	0.00360	4.31322	10
690	700	0.02130	4.02608	10
691	701	0.06087	8.14751	10
692	702	0.04760	8.37805	10
693	703	0.07546	6.75551	10
694	704	0.05723	7.19662	10
695	705	0.04858	7.38272	10
696	706	0.04161	4.36338	10
697	707	0.03685	3.09394	10
698	708	0.02456	3.64092	10
699	709	0.02831	2.72045	10
700	710	0.00132	2.13166	10
701	711	0.00059	0.95206	10
702	712	0.00556	0.68174	10
703	713	0.00010	0.72611	10
704	714	0.00010	0.37691	10
705	715	0.00293	0.29368	10
706	716	0.00451	0.47964	10
707	717	0.00495	0.57057	10
708	718	0.00069	2.83840	10
709	719	0.00081	2.64535	10
710	720	0.00080	3.06933	10
711	721	0.00083	4.22191	10
712	722	0.00087	3.86215	10
713	723	0.00446	2.85497	10
714	724	0.00513	4.44688	10
715	725	0.00010	16.38325	10
716	726	0.00010	88.60491	10
717	727	0.00010	9.97139	10
718	728	0.00025	7.44788	10
719	729	0.00024	80.56177	10
720	730	0.00135	6.73257	10
721	731	0.02906	4.83177	10
722	732	0.05258	3.42142	10
723	733	0.11380	2.35915	10
724	734	0.04922	3.76492	10
725	735	0.04533	5.13814	10
726	736	0.05292	4.96042	10
727	737	0.13524	2.99760	10
728	738	0.11941	3.37316	10
729	739	0.07165	4.51600	10
730	740	0.05668	4.62558	10
731	741	0.05255	4.49461	10
732	742	0.01834	9.08440	10
733	743	0.00175	16.62617	10
734	744	0.00183	7.86212	10
735	745	0.02407	5.85220	10
736	746	0.00697	4.02795	10
737	747	0.00399	2.52012	10
738	748	0.00553	1.88727	10
739	749	0.00671	1.33597	10
740	750	0.02481	2.37219	10
741	751	0.01937	2.96869	10
742	752	0.01937	1.89860	10
743	753	0.01289	4.03882	10
744	754	0.01083	2.82074	10
745	755	0.00483	1.98150	10
746	756	0.00539	0.90795	10
747	757	0.00298	2.81817	10
748	758	0.01665	3.18224	10
749	759	0.03053	1.53610	10
750	760	0.01122	0.33157	10
751	761	0.00317	0.06428	10
752	762	0.01788	0.66384	10
753	763	0.02719	0.73101	10
754	764	0.00376	1.49164	10
755	765	0.00841	3.56643	10
756	766	0.03122	0.96385	10
757	767	0.03101	1.08810	10
758	768	0.02542	2.60325	10
759	769	0.03990	5.43572	10
760	770	0.03914	6.20298	10
761	771	0.03994	6.20805	10
762	772	0.03961	4.11978	10
763	773	0.00061	4.31593	10
764	774	0.01353	2.62546	10
765	775	0.00976	1.47999	10
766	776	0.00084	9.78286	10
767	777	0.00074	5.33158	10
768	778	0.00067	6.58553	10
769	779	0.00651	2.59273	10
770	780	0.00519	3.17434	10
771	781	0.00351	2.57514	10
772	782	0.00486	2.96316	10
773	783	0.00131	2.40876	10
774	784	0.00114	2.84217	10
775	785	0.00052	3.74600	10
776	786	0.00010	4.97237	10
777	787	0.00010	4.65578	10
778	788	0.00010	4.97850	10
779	789	0.00010	5.00694	10
780	790	0.00010	5.69865	10
781	791	0.00010	4.21451	10
782	792	0.00010	5.44699	10
783	793	0.00010	14.77097	10
784	794	0.00010	8.01754	10
785	795	0.00010	8.04352	10
786	796	0.00010	3.55740	10
787	797	0.00010	28.96139	10
788	798	0.00010	11.35170	10
789	799	0.00010	7.96298	10
790	800	0.00010	6.61736	10
791	801	0.00010	0.81579	10
792	802	0.00010	0.17746	10
793	803	0.00010	0.61996	10
794	804	0.01851	0.31199	10
795	805	0.01366	0.24705	10
796	806	0.02089	0.42008	10
797	807	0.01819	0.63855	10
798	808	0.01322	0.77777	10
799	809	0.01566	0.70734	10
800	810	0.00815	0.26835	10
801	811	0.00049	0.30174	10
802	812	0.00656	3.15872	10
803	813	0.00712	3.33301	10
804	814	0.00021	31.36424	10
805	815	0.00513	0.21934	10
806	816	0.00337	0.11773	10
807	817	0.00530	0.28311	10
808	818	0.00752	0.41671	10
809	819	0.00924	0.59627	10
810	820	0.00605	0.34381	10
811	821	0.02344	0.80956	10
812	822	0.01452	0.54359	10
813	823	0.01590	0.64999	10
814	824	0.00322	0.19670	10
815	825	0.00400	0.40382	10
816	826	0.00019	0.26201	10
817	827	0.00016	0.16238	10
818	828	0.00033	0.03227	10
819	829	0.00051	0.92943	10
820	830	0.00035	0.47289	10
821	831	0.00010	2.36789	10
822	832	0.00010	2.32685	10
823	833	0.02064	2.16968	10
824	834	0.01960	1.63715	10
825	835	0.02626	1.17896	10
826	836	0.02921	1.61986	10
827	837	0.02993	1.49898	10
828	838	0.02519	3.11265	10
829	839	0.02468	3.87898	10
830	840	0.02469	3.31523	10
831	841	0.02005	2.66317	10
832	842	0.01293	1.49481	10
833	843	0.00010	0.87804	10
834	844	0.00010	0.56619	10
835	845	0.00010	0.54528	10
836	846	0.00010	2.24386	10
837	847	0.00039	3.22790	10
838	848	0.00010	0.12363	10
839	849	0.00082	2.11673	10
840	850	0.00115	3.96776	10
841	851	0.00084	2.32542	10
842	852	0.00089	2.32485	10
843	853	0.00987	2.06529	10
844	854	0.02045	2.29855	10
845	855	0.01739	1.92537	10
846	856	0.01468	1.94427	10
847	857	0.01151	1.99992	10
848	858	0.00496	1.95180	10
849	859	0.00900	2.64709	10
850	860	0.01024	2.38711	10
851	861	0.01377	2.85097	10
852	862	0.01317	2.33157	10
853	863	0.03071	1.90168	10
854	864	0.03449	2.30949	10
855	865	0.06156	2.09016	10
856	866	0.02238	1.73490	10
857	867	0.02988	1.75325	10
858	868	0.21306	3.32485	10
859	869	0.15492	4.09013	10
860	870	0.18073	3.15817	10
861	871	0.34986	5.56082	10
862	872	0.32826	7.18704	10
863	873	0.37221	13.92349	10
864	874	0.31877	12.86081	10
865	875	0.28725	11.62659	10
866	876	0.20071	7.63010	10
867	877	0.17144	6.40311	10
868	878	0.20961	5.26256	10
869	879	0.25867	5.91824	10
870	880	0.32995	10.67119	10
871	881	0.50484	8.29630	10
872	882	0.67863	8.09703	10
873	883	0.52976	8.20045	10
874	884	1.46588	21.87917	10
875	885	1.12179	17.33649	10
876	886	0.22806	10.64097	10
