range_start	range_stop	omega	kappa	window_size
273	283	0.05160	3.16526	10
274	284	0.04091	1.35449	10
275	285	0.03552	1.28723	10
276	286	0.00486	2.84290	10
277	287	0.02206	1.75402	10
278	288	0.02790	1.01250	10
279	289	0.03407	1.51173	10
280	290	0.00766	1.55054	10
281	291	0.00779	2.42108	10
282	292	0.00022	0.13081	10
283	293	0.00234	0.19581	10
284	294	0.00498	3.51559	10
285	295	0.00646	3.71366	10
286	296	0.00232	3.28524	10
287	297	0.00367	2.57800	10
288	298	0.00010	2.45712	10
289	299	0.00010	0.61489	10
290	300	0.00010	2.78728	10
291	301	0.00010	10.04519	10
292	302	0.00010	5.54456	10
293	303	0.00515	6.96728	10
294	304	0.01008	4.62790	10
295	305	0.01268	4.15312	10
296	306	0.01062	3.94600	10
297	307	0.01205	4.67791	10
298	308	0.01359	3.83769	10
299	309	0.01271	4.04929	10
300	310	0.01281	3.08108	10
301	311	0.01184	3.43776	10
302	312	0.01535	2.59555	10
303	313	0.00069	4.08759	10
304	314	0.00051	1.56597	10
305	315	0.00346	2.87994	10
306	316	0.00297	3.73589	10
307	317	0.00187	3.42499	10
308	318	0.00706	6.98545	10
309	319	0.00491	8.15636	10
310	320	0.00337	12.87233	10
311	321	0.00423	8.53134	10
312	322	0.00017	105.88932	10
313	323	0.00017	92.91692	10
314	324	0.00016	73.07006	10
315	325	0.00010	7.52837	10
316	326	0.00587	2.52547	10
317	327	0.00455	6.60411	10
318	328	0.00970	6.71808	10
319	329	0.01300	4.17814	10
320	330	0.01426	4.39563	10
321	331	0.02824	4.37442	10
322	332	0.02460	5.02081	10
323	333	0.01838	6.82960	10
324	334	0.02239	5.36754	10
325	335	0.01579	7.87806	10
326	336	0.00105	38.50325	10
327	337	0.00076	65.14348	10
328	338	0.00157	20.92292	10
329	339	0.00200	15.77510	10
330	340	0.00271	5.81319	10
331	341	0.00010	15.40070	10
332	342	0.00010	14.88751	10
333	343	0.00010	13.71178	10
334	344	0.00010	5.61991	10
335	345	0.00010	1.75971	10
336	346	0.00010	1.78003	10
337	347	0.00010	0.60946	10
338	348	0.00010	0.89731	10
339	349	0.00010	1.88289	10
340	350	0.00010	1.32964	10
341	351	0.00374	1.23854	10
342	352	0.00010	0.01668	10
343	353	0.00023	0.43487	10
344	354	0.00021	0.72203	10
345	355	0.00562	1.17963	10
346	356	0.00044	1.31707	10
347	357	0.00027	0.08982	10
348	358	0.00022	0.04620	10
349	359	0.00352	0.53657	10
350	360	0.00367	0.39473	10
351	361	0.00010	0.20138	10
352	362	0.00010	0.53955	10
353	363	0.00010	1.39182	10
354	364	0.00010	1.18564	10
355	365	0.00010	2.97070	10
356	366	0.00010	76.16187	10
357	367	0.00010	16.98313	10
358	368	0.00718	0.57449	10
359	369	0.03167	1.74787	10
360	370	0.02431	3.30008	10
361	371	0.03348	1.51070	10
362	372	0.08627	1.18809	10
363	373	0.10772	0.77073	10
364	374	0.10850	0.85335	10
365	375	0.12625	0.86168	10
366	376	0.12467	0.93207	10
367	377	0.04743	1.48671	10
368	378	0.02802	2.07047	10
369	379	0.03374	0.93553	10
370	380	0.02787	1.50187	10
371	381	0.04473	1.82631	10
372	382	0.03169	1.15524	10
373	383	0.01250	1.41956	10
374	384	0.01553	1.16925	10
375	385	0.01669	1.06256	10
376	386	0.01441	0.53808	10
377	387	0.03691	1.10291	10
378	388	0.00863	0.11785	10
379	389	0.05580	0.30353	10
380	390	0.03344	0.03100	10
381	391	20.26661	76.05312	10
382	392	10.02007	44.55130	10
383	393	nan	nan	10
384	394	0.01312	0.00010	10
385	395	0.00327	0.00010	10
386	396	0.20500	5.86373	10
387	397	0.09440	1.92950	10
388	398	0.00194	3.85484	10
389	399	0.04304	1.89305	10
390	400	0.00608	2.28464	10
391	401	0.01097	0.29333	10
392	402	0.00526	1.51389	10
393	403	0.01616	0.27107	10
394	404	0.00664	0.04131	10
395	405	0.01241	0.05486	10
396	406	0.01066	0.03447	10
397	407	0.01278	0.06223	10
398	408	0.01448	0.08630	10
399	409	0.05448	0.17930	10
400	410	0.04790	0.15909	10
401	411	0.03473	0.34867	10
402	412	0.04419	0.27474	10
403	413	0.05382	0.19658	10
404	414	0.05847	0.21592	10
405	415	0.00907	0.07241	10
406	416	0.01721	0.36622	10
407	417	0.05860	0.69917	10
408	418	0.01148	0.30540	10
409	419	0.00393	0.31139	10
410	420	0.04791	1.44722	10
411	421	0.02800	1.40224	10
412	422	0.01732	1.44519	10
413	423	0.01833	1.90994	10
414	424	0.02014	1.79741	10
415	425	0.01841	2.24256	10
416	426	0.01460	1.33171	10
417	427	0.01577	1.16384	10
418	428	0.01915	1.40031	10
419	429	0.03537	2.50314	10
420	430	0.07958	2.78588	10
421	431	0.04665	1.25637	10
422	432	0.01627	0.84927	10
423	433	nan	nan	10
424	434	0.00974	0.64284	10
425	435	0.00887	0.67157	10
426	436	0.00905	0.83422	10
427	437	0.00911	1.10987	10
428	438	0.00994	1.22340	10
429	439	0.01100	1.45836	10
430	440	0.00960	1.28257	10
431	441	0.00565	1.12685	10
432	442	0.00640	1.23662	10
433	443	0.00785	1.18494	10
434	444	0.00572	1.37843	10
435	445	0.01723	1.64629	10
436	446	0.00532	1.62205	10
437	447	0.00943	0.00010	10
438	448	0.70292	14.84298	10
439	449	4.95675	1.61639	10
440	450	0.00543	0.00010	10
441	451	1.61333	15.32247	10
442	452	1.27488	72.53383	10
443	453	0.71751	60.40083	10
444	454	2.06048	32.25094	10
445	455	999.00000	0.00010	10
446	456	1.17675	16.27394	10
447	457	0.03944	0.88115	10
448	458	0.01532	0.00010	10
449	459	0.01154	0.00513	10
450	460	0.01165	0.00853	10
451	461	0.01025	0.01780	10
452	462	0.01082	0.04979	10
453	463	0.01581	0.09588	10
454	464	0.01915	0.65788	10
455	465	0.04042	5.01529	10
456	466	0.05043	3.28474	10
457	467	0.04577	2.60364	10
458	468	0.03498	2.98034	10
459	469	0.04591	4.08000	10
460	470	0.07493	3.16965	10
461	471	0.08266	4.74989	10
462	472	0.08733	5.68826	10
463	473	0.06699	4.20960	10
464	474	0.05390	3.98235	10
465	475	0.00829	2.53092	10
466	476	0.00763	3.72426	10
467	477	0.00431	2.37936	10
468	478	0.03495	2.47471	10
469	479	0.02742	2.00459	10
470	480	0.01601	3.58302	10
471	481	0.01292	3.56381	10
472	482	0.00618	2.38035	10
473	483	0.00010	3.19577	10
474	484	0.00010	4.78830	10
475	485	0.00010	16.05283	10
476	486	0.00010	104.75265	10
477	487	0.00010	26.68410	10
478	488	0.00548	10.16785	10
479	489	0.00089	6.11450	10
480	490	0.01005	3.07286	10
481	491	0.01429	1.34877	10
482	492	0.00782	0.43434	10
483	493	0.01570	1.02498	10
484	494	0.01178	0.86588	10
485	495	0.01781	1.71902	10
486	496	0.01544	3.07554	10
487	497	0.01273	1.97444	10
488	498	0.01600	2.61995	10
489	499	0.02037	1.92998	10
490	500	0.00275	4.28556	10
491	501	0.00010	2.80068	10
492	502	0.00010	1.04817	10
493	503	0.00010	1.32943	10
494	504	0.00010	1.22496	10
495	505	0.00587	3.20549	10
496	506	0.00649	2.64103	10
497	507	0.00659	5.69404	10
498	508	0.00365	4.47757	10
499	509	0.00305	5.61881	10
500	510	0.00310	6.18253	10
501	511	0.00209	4.53906	10
502	512	0.00741	9.75404	10
503	513	0.00868	12.07049	10
504	514	0.00576	10.02466	10
505	515	0.00043	0.79334	10
506	516	0.00384	4.43220	10
507	517	0.00527	5.33378	10
508	518	0.01664	3.28357	10
509	519	0.01691	4.12774	10
510	520	0.00592	6.29634	10
511	521	0.00913	4.81853	10
512	522	0.01820	2.77922	10
513	523	0.00572	0.96979	10
514	524	0.00011	0.00332	10
515	525	0.00180	1.02589	10
516	526	0.03907	2.24401	10
517	527	0.03367	2.55775	10
518	528	0.00209	8.17312	10
519	529	0.01374	6.48587	10
520	530	0.02605	4.91500	10
521	531	0.01383	9.47080	10
522	532	0.00346	7.50084	10
523	533	0.00352	7.41267	10
524	534	0.00342	7.45001	10
525	535	0.00310	9.69041	10
526	536	0.00392	14.01586	10
527	537	0.00402	12.37559	10
528	538	0.01412	1.70111	10
529	539	0.00952	1.79022	10
530	540	0.00812	2.09141	10
531	541	0.00216	1.25821	10
532	542	0.00373	1.52856	10
533	543	0.00422	2.12825	10
534	544	0.00024	1.15784	10
535	545	0.00905	5.37708	10
536	546	0.00010	11.57918	10
537	547	0.00010	8.19516	10
538	548	0.00173	1.23436	10
539	549	0.00282	3.23519	10
540	550	0.00403	3.31689	10
541	551	0.03541	5.17134	10
542	552	0.09317	9.35263	10
543	553	0.10880	8.12054	10
544	554	0.05232	8.67822	10
545	555	0.06177	6.43560	10
546	556	0.04920	4.75632	10
547	557	0.07499	6.40079	10
548	558	0.06983	9.80472	10
549	559	0.05772	4.07703	10
550	560	0.04425	4.66287	10
551	561	0.02520	7.76580	10
552	562	0.00665	3.20359	10
553	563	0.00284	10.25680	10
554	564	0.00347	10.82553	10
555	565	0.00376	8.21949	10
556	566	0.00010	10.43573	10
557	567	0.00010	5.34880	10
558	568	0.00023	0.53385	10
559	569	0.00257	0.41500	10
560	570	0.01043	0.90493	10
561	571	0.00703	1.33032	10
562	572	0.00981	1.75267	10
563	573	0.01180	1.71623	10
564	574	0.01665	2.30428	10
565	575	0.01386	1.61137	10
566	576	0.01270	2.05054	10
567	577	0.02201	1.71245	10
568	578	0.01398	2.39294	10
569	579	0.00902	4.38819	10
570	580	0.01356	8.49461	10
571	581	0.02056	7.86468	10
572	582	0.00942	6.14192	10
573	583	0.01049	16.42903	10
574	584	0.00591	12.33142	10
575	585	0.01570	9.48856	10
576	586	0.03673	5.68896	10
577	587	0.03080	6.75457	10
578	588	0.03814	9.10305	10
579	589	0.03186	7.11044	10
580	590	0.02236	3.81183	10
581	591	0.02632	5.95012	10
582	592	0.01872	6.38015	10
583	593	0.01201	4.07130	10
584	594	0.00474	1.96865	10
585	595	0.00082	3.29632	10
586	596	0.00630	9.21975	10
587	597	0.00010	16.09885	10
588	598	0.00010	14.49485	10
589	599	0.00010	7.36394	10
590	600	0.00010	86.32912	10
591	601	0.00010	10.05261	10
592	602	0.00010	88.15651	10
593	603	0.00277	9.71172	10
594	604	0.00044	12.23446	10
595	605	0.01350	0.46868	10
596	606	0.00071	0.35109	10
597	607	0.00452	0.17575	10
598	608	0.00816	0.35658	10
599	609	0.00654	0.26373	10
600	610	0.00082	0.39783	10
601	611	0.00191	0.06500	10
602	612	0.00134	0.65682	10
603	613	0.00084	0.92112	10
604	614	0.00084	1.60545	10
605	615	0.00360	4.31358	10
606	616	0.02130	4.02609	10
607	617	0.06087	8.14751	10
608	618	0.04760	8.37803	10
609	619	0.07546	6.75551	10
610	620	0.05723	7.19662	10
611	621	0.04858	7.38272	10
612	622	0.04161	4.36338	10
613	623	0.03685	3.09394	10
614	624	0.02456	3.64092	10
615	625	0.02831	2.72045	10
616	626	0.00132	2.13179	10
617	627	0.00059	0.95113	10
618	628	0.00556	0.68174	10
619	629	0.00010	0.72611	10
620	630	0.00010	0.37691	10
621	631	0.00293	0.29367	10
622	632	0.00451	0.47964	10
623	633	0.00495	0.57057	10
624	634	0.00054	2.94961	10
625	635	0.00081	2.64631	10
626	636	0.00080	3.07113	10
627	637	0.00087	4.92243	10
628	638	0.00087	3.86399	10
629	639	0.00446	2.85496	10
630	640	0.00516	4.29221	10
631	641	0.00010	16.20059	10
632	642	0.00010	98.23744	10
633	643	0.00010	7.85697	10
634	644	0.00024	7.35540	10
635	645	0.00024	83.46708	10
636	646	0.00134	6.73738	10
637	647	0.02949	4.95047	10
638	648	0.04589	3.51103	10
639	649	0.09383	2.64273	10
640	650	0.05180	3.96245	10
641	651	0.04866	5.03831	10
642	652	0.05714	5.37760	10
643	653	0.14120	3.17820	10
644	654	0.15971	3.35857	10
645	655	0.11027	3.90903	10
646	656	0.05701	4.94860	10
647	657	0.04890	4.50272	10
648	658	0.01834	9.08442	10
649	659	0.00175	16.61913	10
650	660	0.00183	7.86167	10
651	661	0.02407	5.85221	10
652	662	0.00697	4.02796	10
653	663	0.00399	2.52012	10
654	664	0.00553	1.88727	10
655	665	0.00671	1.33597	10
656	666	0.02481	2.37219	10
657	667	0.01937	2.96869	10
658	668	0.01937	1.89860	10
659	669	0.01289	4.03883	10
660	670	0.01083	2.82072	10
661	671	0.00458	2.01488	10
662	672	0.00539	0.90794	10
663	673	0.00298	2.82015	10
664	674	0.01182	3.35003	10
665	675	0.02096	1.52856	10
666	676	0.00207	0.11700	10
667	677	0.00317	0.06428	10
668	678	0.01788	0.66384	10
669	679	0.02719	0.73101	10
670	680	0.00376	1.49150	10
671	681	0.00841	3.56642	10
672	682	0.03122	0.96385	10
673	683	0.03101	1.08810	10
674	684	0.02542	2.60325	10
675	685	0.03990	5.43572	10
676	686	0.03917	6.19898	10
677	687	0.03994	6.20805	10
678	688	0.03961	4.11978	10
679	689	0.00061	4.31176	10
680	690	0.01353	2.62547	10
681	691	0.00976	1.48001	10
682	692	0.00084	9.74057	10
683	693	0.00075	5.30769	10
684	694	0.00067	6.54265	10
685	695	0.00651	2.59268	10
686	696	0.00519	3.17453	10
687	697	0.00351	2.57539	10
688	698	0.00486	2.96325	10
689	699	0.00131	2.40558	10
690	700	0.00214	2.78486	10
691	701	0.00052	3.75393	10
692	702	0.00010	4.97237	10
693	703	0.00010	4.65578	10
694	704	0.00010	4.97850	10
695	705	0.00010	5.00694	10
696	706	0.00010	5.69865	10
697	707	0.00010	4.21451	10
698	708	0.00010	5.44699	10
699	709	0.00010	14.77097	10
700	710	0.00010	8.01754	10
701	711	0.00010	8.04352	10
702	712	0.00010	3.55740	10
703	713	0.00010	28.96138	10
704	714	0.00010	11.35170	10
705	715	0.00010	7.96298	10
706	716	0.00010	6.61736	10
707	717	0.00010	0.81579	10
708	718	0.00010	0.17747	10
709	719	0.00010	0.61996	10
710	720	0.01851	0.31199	10
711	721	0.01366	0.24705	10
712	722	0.02089	0.42008	10
713	723	0.01819	0.63855	10
714	724	0.01322	0.77777	10
715	725	0.01566	0.70734	10
716	726	0.00815	0.26835	10
717	727	0.00048	0.30137	10
718	728	0.00600	3.76008	10
719	729	0.00624	2.80263	10
720	730	0.00021	31.62348	10
721	731	0.00513	0.21934	10
722	732	0.00337	0.11773	10
723	733	0.00530	0.28310	10
724	734	0.00752	0.41670	10
725	735	0.00924	0.59627	10
726	736	0.00605	0.34380	10
727	737	0.02344	0.80956	10
728	738	0.01452	0.54360	10
729	739	0.01590	0.64999	10
730	740	0.00322	0.19672	10
731	741	0.00571	0.48777	10
732	742	0.00018	0.25488	10
733	743	0.00014	0.15671	10
734	744	0.00018	0.04179	10
735	745	0.00051	0.93104	10
736	746	0.00029	0.43673	10
737	747	0.00010	2.36789	10
738	748	0.00010	2.32685	10
739	749	0.02064	2.16968	10
740	750	0.01960	1.63715	10
741	751	0.02626	1.17896	10
742	752	0.02921	1.61986	10
743	753	0.02993	1.49898	10
744	754	0.02519	3.11266	10
745	755	0.02468	3.87898	10
746	756	0.02469	3.31523	10
747	757	0.02006	2.66317	10
748	758	0.01293	1.49482	10
749	759	0.00010	0.87804	10
750	760	0.00010	0.56619	10
751	761	0.00010	0.54528	10
752	762	0.00010	2.24386	10
753	763	0.00038	3.20937	10
754	764	0.00010	0.12360	10
755	765	0.00082	2.11130	10
756	766	0.00077	3.14762	10
757	767	0.00056	1.54086	10
758	768	0.00089	2.32298	10
759	769	0.00987	2.06528	10
760	770	0.02045	2.29856	10
761	771	0.01739	1.92537	10
762	772	0.01468	1.94427	10
763	773	0.01151	1.99990	10
764	774	0.00496	1.95171	10
765	775	0.00900	2.64705	10
766	776	0.01024	2.38714	10
767	777	0.01377	2.85097	10
768	778	0.01317	2.33157	10
769	779	0.03071	1.90168	10
770	780	0.03449	2.30949	10
771	781	0.06156	2.09016	10
772	782	0.02238	1.73488	10
773	783	0.02988	1.75325	10
774	784	0.21306	3.32485	10
775	785	0.15492	4.09013	10
776	786	0.18073	3.15817	10
777	787	0.32558	5.59571	10
778	788	0.27154	6.54062	10
779	789	0.26924	11.25045	10
780	790	0.26717	11.91064	10
781	791	0.24154	10.70552	10
782	792	0.19889	8.36941	10
783	793	0.17999	7.45376	10
784	794	0.26592	7.02354	10
785	795	0.41233	9.94961	10
786	796	0.34267	10.14259	10
787	797	0.35319	10.78171	10
788	798	0.53442	13.81213	10
789	799	0.51050	13.30207	10
790	800	0.70563	17.86425	10
791	801	0.96974	22.70617	10
792	802	0.31101	16.62306	10
793	803	0.27480	5.71483	10
794	804	0.22927	8.62448	10
795	805	0.13835	6.95195	10
796	806	0.05778	6.55352	10
797	807	0.05420	7.26601	10
798	808	0.03912	19.52670	10
799	809	0.07077	17.39069	10
800	810	0.09501	19.54989	10
801	811	0.07278	59.11232	10
802	812	0.07420	17.99540	10
803	813	0.04836	16.44591	10
804	814	0.04993	8.46912	10
805	815	0.05837	3.02803	10
806	816	0.03240	1.40074	10
807	817	0.02814	1.23811	10
808	818	0.03344	1.19018	10
809	819	0.03168	1.29567	10
810	820	0.06585	1.83064	10
811	821	0.08008	1.55465	10
812	822	0.10940	1.52045	10
813	823	0.16996	1.37187	10
814	824	0.20835	2.03874	10
815	825	0.28898	1.94773	10
816	826	0.67923	1.48998	10
817	827	0.62177	1.53328	10
818	828	0.29762	0.77668	10
819	829	0.20864	7.22623	10
820	830	0.06351	1.42235	10
821	831	0.07537	2.93601	10
822	832	0.06939	3.73191	10
823	833	0.11129	4.18032	10
824	834	0.07683	3.71367	10
825	835	0.06847	2.28192	10
826	836	0.09250	1.89141	10
827	837	0.04545	2.59403	10
828	838	0.06577	3.31359	10
829	839	0.13982	2.97848	10
830	840	0.15636	2.98873	10
831	841	0.19552	2.84183	10
832	842	0.16607	3.26411	10
833	843	0.10710	4.40711	10
834	844	0.06083	3.97974	10
835	845	0.02208	9.53659	10
836	846	0.06630	11.69137	10
837	847	0.14410	7.14198	10
838	848	0.19280	7.18764	10
839	849	0.18815	4.41121	10
840	850	0.08121	4.39239	10
841	851	0.05333	3.95365	10
842	852	0.09044	3.59235	10
843	853	0.12131	4.66086	10
844	854	0.12897	4.31095	10
845	855	0.35598	4.34579	10
846	856	0.43827	4.64977	10
847	857	0.23630	1.58256	10
848	858	0.13751	1.81098	10
849	859	0.22372	0.76910	10
850	860	0.38558	1.63697	10
851	861	0.64162	2.61987	10
852	862	0.15886	2.48238	10
853	863	1.08660	2.02394	10
854	864	0.06915	4.60383	10
855	865	1.13763	7.27783	10
856	866	0.36923	6.81190	10
857	867	0.20149	6.49677	10
858	868	0.19308	5.86318	10
859	869	0.16542	9.55329	10
860	870	0.08690	5.42604	10
861	871	0.25234	4.76186	10
862	872	0.15392	14.52522	10
863	873	0.31279	5.65899	10
864	874	0.27829	5.34589	10
865	875	0.16183	3.19763	10
866	876	0.17058	3.14546	10
867	877	0.17546	3.14757	10
868	878	0.02675	1.45755	10
869	879	0.01968	0.70219	10
870	880	0.00920	0.76941	10
871	881	0.01160	0.99036	10
872	882	0.03005	4.00644	10
873	883	0.11907	1.93205	10
